2145370744,56,56,0,0
Time,forward,right,left_speed,right_speed
2145376352,56,56,0,0
Time,forward,right,left_speed,right_speed
2145381964,56,56,0,0
Time,forward,right,left_speed,right_speed
2145387572,56,56,0,0
Time,forward,right,left_speed,right_speed
2145393184,56,56,0,0
Time,forward,right,left_speed,right_speed
2145398800,56,56,0,0
Time,forward,right,left_speed,right_speed
2145404404,56,56,0,0
Time,forward,right,left_speed,right_speed
2145410012,56,56,0,0
Time,forward,right,left_speed,right_speed
2145415624,56,56,0,0
Time,forward,right,left_speed,right_speed
2145421232,56,56,0,0
Time,forward,right,left_speed,right_speed
2145426844,56,56,0,0
Time,forward,right,left_speed,right_speed
2145432452,56,56,0,0
Time,forward,right,left_speed,right_speed
2145438064,56,56,0,0
Time,forward,right,left_speed,right_speed
2145443672,56,56,0,0
Time,forward,right,left_speed,right_speed
2145449284,56,56,0,0
Time,forward,right,left_speed,right_speed
2145454892,56,56,0,0
Time,forward,right,left_speed,right_speed
2145460504,56,56,0,0
Time,forward,right,left_speed,right_speed
2145466112,56,56,0,0
Time,forward,right,left_speed,right_speed
2145471724,56,56,0,0
Time,forward,right,left_speed,right_speed
2145477332,56,56,0,0
Time,forward,right,left_speed,right_speed
2145482944,56,56,0,0
Time,forward,right,left_speed,right_speed
2145488552,56,56,0,0
Time,forward,right,left_speed,right_speed
2145494164,56,56,0,0
Time,forward,right,left_speed,right_speed
2145499772,56,56,0,0
Time,forward,right,left_speed,right_speed
2145505384,56,56,0,0
Time,forward,right,left_speed,right_speed
2145510992,56,56,0,0
Time,forward,right,left_speed,right_speed
2145516604,56,56,0,0
Time,forward,right,left_speed,right_speed
2145522212,56,56,0,0
Time,forward,right,left_speed,right_speed
2145527828,56,56,0,0
Time,forward,right,left_speed,right_speed
2145533432,56,56,0,0
Time,forward,right,left_speed,right_speed
2145539044,56,56,0,0
Time,forward,right,left_speed,right_speed
2145544652,56,56,0,0
Time,forward,right,left_speed,right_speed
2145550264,56,56,0,0
Time,forward,right,left_speed,right_speed
2145555872,56,56,0,0
Time,forward,right,left_speed,right_speed
2145561484,56,56,0,0
Time,forward,right,left_speed,right_speed
2145567092,56,56,0,0
Time,forward,right,left_speed,right_speed
2145572704,56,56,0,0
Time,forward,right,left_speed,right_speed
2145578312,56,56,0,0
Time,forward,right,left_speed,right_speed
2145583924,56,56,0,0
Time,forward,right,left_speed,right_speed
2145589532,56,56,0,0
Time,forward,right,left_speed,right_speed
2145595144,56,56,0,0
Time,forward,right,left_speed,right_speed
2145600752,56,56,0,0
Time,forward,right,left_speed,right_speed
2145606364,56,56,0,0
Time,forward,right,left_speed,right_speed
2145611972,56,56,0,0
Time,forward,right,left_speed,right_speed
2145617584,56,56,0,0
Time,forward,right,left_speed,right_speed
2145623192,56,56,0,0
Time,forward,right,left_speed,right_speed
2145628804,56,56,0,0
Time,forward,right,left_speed,right_speed
2145634412,56,56,0,0
Time,forward,right,left_speed,right_speed
2145640024,56,56,0,0
Time,forward,right,left_speed,right_speed
2145645632,56,56,0,0
Time,forward,right,left_speed,right_speed
2145651244,56,56,0,0
Time,forward,right,left_speed,right_speed
2145656852,56,56,0,0
Time,forward,right,left_speed,right_speed
2145662464,56,56,0,0
Time,forward,right,left_speed,right_speed
2145668072,56,56,0,0
Time,forward,right,left_speed,right_speed
2145673684,56,56,0,0
Time,forward,right,left_speed,right_speed
2145679292,56,56,0,0
Time,forward,right,left_speed,right_speed
2145684904,56,56,0,0
Time,forward,right,left_speed,right_speed
2145690512,56,56,0,0
Time,forward,right,left_speed,right_speed
2145696124,56,56,0,0
Time,forward,right,left_speed,right_speed
2145701732,56,56,0,0
Time,forward,right,left_speed,right_speed
2145707344,56,56,0,0
Time,forward,right,left_speed,right_speed
2145712952,56,56,0,0
Time,forward,right,left_speed,right_speed
2145718564,56,56,0,0
Time,forward,right,left_speed,right_speed
2145724172,56,56,0,0
Time,forward,right,left_speed,right_speed
2145729784,56,56,0,0
Time,forward,right,left_speed,right_speed
2145735392,56,56,0,0
Time,forward,right,left_speed,right_speed
2145741004,56,56,0,0
Time,forward,right,left_speed,right_speed
2145746612,56,56,0,0
Time,forward,right,left_speed,right_speed
2145752224,56,56,0,0
Time,forward,right,left_speed,right_speed
2145757832,56,56,0,0
Time,forward,right,left_speed,right_speed
2145763444,56,56,0,0
Time,forward,right,left_speed,right_speed
2145769052,56,56,0,0
Time,forward,right,left_speed,right_speed
2145774664,56,56,0,0
Time,forward,right,left_speed,right_speed
2145780272,56,56,0,0
Time,forward,right,left_speed,right_speed
2145785884,56,56,0,0
Time,forward,right,left_speed,right_speed
2145791492,56,56,0,0
Time,forward,right,left_speed,right_speed
2145797104,56,56,0,0
Time,forward,right,left_speed,right_speed
2145802712,56,56,0,0
Time,forward,right,left_speed,right_speed
2145808324,56,56,0,0
Time,forward,right,left_speed,right_speed
2145813932,56,56,0,0
Time,forward,right,left_speed,right_speed
2145819544,56,56,0,0
Time,forward,right,left_speed,right_speed
2145825152,56,56,0,0
Time,forward,right,left_speed,right_speed
2145830764,56,56,0,0
Time,forward,right,left_speed,right_speed
2145836372,56,56,0,0
Time,forward,right,left_speed,right_speed
2145841984,56,56,0,0
Time,forward,right,left_speed,right_speed
2145847592,56,56,0,0
Time,forward,right,left_speed,right_speed
2145853204,56,56,0,0
Time,forward,right,left_speed,right_speed
2145858812,56,56,0,0
Time,forward,right,left_speed,right_speed
2145864424,56,56,0,0
Time,forward,right,left_speed,right_speed
2145870032,56,56,0,0
Time,forward,right,left_speed,right_speed
2145875644,56,56,0,0
Time,forward,right,left_speed,right_speed
2145881252,56,56,0,0
Time,forward,right,left_speed,right_speed
2145886864,56,56,0,0
Time,forward,right,left_speed,right_speed
2145892472,56,56,0,0
Time,forward,right,left_speed,right_speed
2145898084,56,56,0,0
Time,forward,right,left_speed,right_speed
2145903692,56,56,0,0
Time,forward,right,left_speed,right_speed
2145909304,56,56,0,0
Time,forward,right,left_speed,right_speed
2145914912,56,56,0,0
Time,forward,right,left_speed,right_speed
2145920524,56,56,0,0
Time,forward,right,left_speed,right_speed
2145926132,56,56,0,0
Time,forward,right,left_speed,right_speed
2145931744,56,56,0,0
Time,forward,right,left_speed,right_speed
2145937352,56,56,0,0
Time,forward,right,left_speed,right_speed
2145942964,56,56,0,0
Time,forward,right,left_speed,right_speed
2145948572,56,56,0,0
Time,forward,right,left_speed,right_speed
2145954184,56,56,0,0
Time,forward,right,left_speed,right_speed
2145959792,56,56,0,0
Time,forward,right,left_speed,right_speed
2145965404,56,56,0,0
Time,forward,right,left_speed,right_speed
2145971012,56,56,0,0
Time,forward,right,left_speed,right_speed
2145976624,56,56,0,0
Time,forward,right,left_speed,right_speed
2145982232,56,56,0,0
Time,forward,right,left_speed,right_speed
2145987844,56,56,0,0
Time,forward,right,left_speed,right_speed
2145993452,56,56,0,0
Time,forward,right,left_speed,right_speed
2145999064,56,56,0,0
Time,forward,right,left_speed,right_speed
2146004672,56,56,0,0
Time,forward,right,left_speed,right_speed
2146010284,56,56,0,0
Time,forward,right,left_speed,right_speed
2146015892,56,56,0,0
Time,forward,right,left_speed,right_speed
2146021504,56,56,0,0
Time,forward,right,left_speed,right_speed
2146027112,56,56,0,0
Time,forward,right,left_speed,right_speed
2146032724,56,56,0,0
Time,forward,right,left_speed,right_speed
2146038332,56,56,0,0
Time,forward,right,left_speed,right_speed
2146043944,56,56,0,0
Time,forward,right,left_speed,right_speed
2146049552,56,56,0,0
Time,forward,right,left_speed,right_speed
2146055164,56,56,0,0
Time,forward,right,left_speed,right_speed
2146060772,56,56,0,0
Time,forward,right,left_speed,right_speed
2146066384,56,56,0,0
Time,forward,right,left_speed,right_speed
2146071992,56,56,0,0
Time,forward,right,left_speed,right_speed
2146077604,56,56,0,0
Time,forward,right,left_speed,right_speed
2146083212,56,56,0,0
Time,forward,right,left_speed,right_speed
2146088824,56,56,0,0
Time,forward,right,left_speed,right_speed
2146094432,56,56,0,0
Time,forward,right,left_speed,right_speed
2146100044,174,174,0,0
Time,forward,right,left_speed,right_speed
2146105652,174,174,0,0
Time,forward,right,left_speed,right_speed
2146111264,174,174,0,0
Time,forward,right,left_speed,right_speed
2146116872,174,174,0,0
Time,forward,right,left_speed,right_speed
2146122484,174,174,0,0
Time,forward,right,left_speed,right_speed
2146128092,174,174,0,0
Time,forward,right,left_speed,right_speed
2146133704,174,174,0,0
Time,forward,right,left_speed,right_speed
2146139312,174,174,0,0
Time,forward,right,left_speed,right_speed
2146144924,174,174,0,0
Time,forward,right,left_speed,right_speed
2146150532,174,174,0,0
Time,forward,right,left_speed,right_speed
2146156144,174,174,0,0
Time,forward,right,left_speed,right_speed
2146161752,174,174,0,0
Time,forward,right,left_speed,right_speed
2146167364,174,174,0,0
Time,forward,right,left_speed,right_speed
2146172972,174,174,0,0
Time,forward,right,left_speed,right_speed
2146178584,174,174,0,0
Time,forward,right,left_speed,right_speed
2146184200,174,174,0,0
Time,forward,right,left_speed,right_speed
2146189804,174,174,0,0
Time,forward,right,left_speed,right_speed
2146195412,174,174,0,0
Time,forward,right,left_speed,right_speed
2146201024,174,174,0,0
Time,forward,right,left_speed,right_speed
2146206632,174,174,0,0
Time,forward,right,left_speed,right_speed
2146212244,174,174,0,0
Time,forward,right,left_speed,right_speed
2146217852,174,174,0,0
Time,forward,right,left_speed,right_speed
2146223464,174,174,0,0
Time,forward,right,left_speed,right_speed
2146229072,174,174,0,0
Time,forward,right,left_speed,right_speed
2146234684,174,174,0,0
Time,forward,right,left_speed,right_speed
2146240292,174,174,0,0
Time,forward,right,left_speed,right_speed
2146245904,174,174,0,0
Time,forward,right,left_speed,right_speed
2146251512,174,174,0,0
Time,forward,right,left_speed,right_speed
2146257124,174,174,0,0
Time,forward,right,left_speed,right_speed
2146262732,174,174,0,0
Time,forward,right,left_speed,right_speed
2146268344,174,174,0,0
Time,forward,right,left_speed,right_speed
2146273952,174,174,0,0
Time,forward,right,left_speed,right_speed
2146279564,174,174,0,0
Time,forward,right,left_speed,right_speed
2146285172,174,174,0,0
Time,forward,right,left_speed,right_speed
2146290784,174,174,0,0
Time,forward,right,left_speed,right_speed
2146296392,174,174,0,0
Time,forward,right,left_speed,right_speed
2146302004,174,174,0,0
Time,forward,right,left_speed,right_speed
2146307612,174,174,0,0
Time,forward,right,left_speed,right_speed
2146313228,174,174,0,0
Time,forward,right,left_speed,right_speed
2146318832,174,174,0,0
Time,forward,right,left_speed,right_speed
2146324444,174,174,0,0
Time,forward,right,left_speed,right_speed
2146330052,174,174,0,0
Time,forward,right,left_speed,right_speed
2146335664,174,174,0,0
Time,forward,right,left_speed,right_speed
2146341272,174,174,0,0
Time,forward,right,left_speed,right_speed
2146346884,174,174,0,0
Time,forward,right,left_speed,right_speed
2146352492,174,174,0,0
Time,forward,right,left_speed,right_speed
2146358104,174,174,0,0
Time,forward,right,left_speed,right_speed
2146363712,174,174,0,0
Time,forward,right,left_speed,right_speed
2146369324,174,174,0,0
Time,forward,right,left_speed,right_speed
2146374932,174,174,0,0
Time,forward,right,left_speed,right_speed
2146380544,174,174,0,0
Time,forward,right,left_speed,right_speed
2146386152,174,174,0,0
Time,forward,right,left_speed,right_speed
2146391764,174,174,0,0
Time,forward,right,left_speed,right_speed
2146397372,174,174,0,0
Time,forward,right,left_speed,right_speed
2146402984,174,174,0,0
Time,forward,right,left_speed,right_speed
2146408592,174,174,0,0
Time,forward,right,left_speed,right_speed
2146414204,174,174,0,0
Time,forward,right,left_speed,right_speed
2146419812,174,174,0,0
Time,forward,right,left_speed,right_speed
2146425424,174,174,0,0
Time,forward,right,left_speed,right_speed
2146431032,174,174,0,0
Time,forward,right,left_speed,right_speed
2146436644,174,174,0,0
Time,forward,right,left_speed,right_speed
2146442260,174,174,0,0
Time,forward,right,left_speed,right_speed
2146447864,174,174,0,0
Time,forward,right,left_speed,right_speed
2146453472,174,174,0,0
Time,forward,right,left_speed,right_speed
2146459084,174,174,0,0
Time,forward,right,left_speed,right_speed
2146464692,174,174,0,0
Time,forward,right,left_speed,right_speed
2146470304,174,174,0,0
Time,forward,right,left_speed,right_speed
2146475912,174,174,0,0
Time,forward,right,left_speed,right_speed
2146481524,174,174,0,0
Time,forward,right,left_speed,right_speed
2146487132,174,174,0,0
Time,forward,right,left_speed,right_speed
2146492744,174,174,0,0
Time,forward,right,left_speed,right_speed
2146498352,174,174,0,0
Time,forward,right,left_speed,right_speed
2146503964,174,174,0,0
Time,forward,right,left_speed,right_speed
2146509572,174,174,0,0
Time,forward,right,left_speed,right_speed
2146515184,174,174,0,0
Time,forward,right,left_speed,right_speed
2146520792,174,174,0,0
Time,forward,right,left_speed,right_speed
2146526404,174,174,0,0
Time,forward,right,left_speed,right_speed
2146532012,174,174,0,0
Time,forward,right,left_speed,right_speed
2146537624,174,174,0,0
Time,forward,right,left_speed,right_speed
2146543232,174,174,0,0
Time,forward,right,left_speed,right_speed
2146548844,174,174,0,0
Time,forward,right,left_speed,right_speed
2146554452,174,174,0,0
Time,forward,right,left_speed,right_speed
2146560064,174,174,0,0
Time,forward,right,left_speed,right_speed
2146565672,174,174,0,0
Time,forward,right,left_speed,right_speed
2146571284,174,174,0,0
Time,forward,right,left_speed,right_speed
2146576892,174,174,0,0
Time,forward,right,left_speed,right_speed
2146582504,174,174,0,0
Time,forward,right,left_speed,right_speed
2146588112,174,174,0,0
Time,forward,right,left_speed,right_speed
2146593724,174,174,0,0
Time,forward,right,left_speed,right_speed
2146599332,174,174,0,0
Time,forward,right,left_speed,right_speed
2146604944,174,174,0,0
Time,forward,right,left_speed,right_speed
2146610552,174,174,0,0
Time,forward,right,left_speed,right_speed
2146616164,174,174,0,0
Time,forward,right,left_speed,right_speed
2146621772,174,174,0,0
Time,forward,right,left_speed,right_speed
2146627384,174,174,0,0
Time,forward,right,left_speed,right_speed
2146632992,174,174,0,0
Time,forward,right,left_speed,right_speed
2146638604,174,174,0,0
Time,forward,right,left_speed,right_speed
2146644212,174,174,0,0
Time,forward,right,left_speed,right_speed
2146649824,174,174,0,0
Time,forward,right,left_speed,right_speed
2146655432,174,174,0,0
Time,forward,right,left_speed,right_speed
2146661044,174,174,0,0
Time,forward,right,left_speed,right_speed
2146666652,174,174,0,0
Time,forward,right,left_speed,right_speed
2146672264,174,174,0,0
Time,forward,right,left_speed,right_speed
2146677872,174,174,0,0
Time,forward,right,left_speed,right_speed
2146683484,174,174,0,0
Time,forward,right,left_speed,right_speed
2146689092,174,174,0,0
