Time,forward,right,left_speed,right_speed
1221461712,175,175,3.287099,-2.7392492
1221467324,175,175,2.733392,-2.733392
1221472932,175,175,3.28241,-2.7353415
1221478544,175,175,2.733392,-2.733392
1221484160,175,175,2.185156,-2.731445
1221489764,175,175,3.2847528,-2.189835
1221495372,175,175,2.7353415,-2.7353415
1221500984,175,175,2.733392,-2.733392
1221506592,175,175,2.7353415,-2.7353415
1221512208,175,175,2.185156,-2.731445
1221517812,175,175,2.737294,-2.189835
1221523424,175,175,2.733392,-2.733392
1221529032,175,175,2.1882734,-2.1882734
1221534644,175,175,2.733392,-2.733392
1221540264,175,175,2.729501,-2.183601
1221545864,175,175,2.1913993,-2.1913993
1221551472,175,175,2.1882734,-2.7353415
1221557084,175,175,2.1867135,-2.1867135
1221562692,175,175,2.1882734,-2.1882734
1221568304,175,175,1.6400352,-2.1867135
1221573912,175,175,2.7353415,-2.7353415
1221579524,175,175,2.1867135,-2.1867135
1221585132,175,175,2.1882734,-2.7353415
1221590744,175,175,2.1867135,-2.1867135
1221596352,175,175,2.1882734,-2.1882734
1221601964,175,175,2.1867135,-2.1867135
1221607572,175,175,2.1882734,-2.1882734
1221613184,175,175,1.6400352,-1.6400352
1221618792,175,175,2.1882734,-2.1882734
1221624404,175,175,2.1867135,-2.1867135
1221630012,175,175,1.641205,-2.1882734
1221635624,175,175,2.1867135,-2.1867135
1221641236,175,175,1.6400352,-1.6400352
1221646844,175,175,2.1882734,-2.7353415
1221652452,175,175,1.641205,-1.641205
1221658064,175,175,2.1867135,-2.1867135
1221663672,175,175,1.641205,-2.1882734
1221669284,175,175,1.6400352,-2.1867135
1221674892,175,175,1.641205,-1.641205
1221680504,175,175,1.6400352,-2.1867135
1221686112,175,175,1.641205,-1.641205
1221691724,175,175,1.6400352,-1.0933567
1221697332,175,175,2.1882734,-1.0941367
1221702944,175,175,1.6400352,-1.6400352
1221708552,175,175,1.641205,-2.1882734
1221714164,175,175,1.0933567,-1.6400352
1221719772,175,175,1.0941367,-1.641205
1221725384,175,175,1.6400352,-1.6400352
1221730992,175,175,1.641205,-1.0941367
1221736604,175,175,1.6400352,-1.6400352
1221742212,175,175,1.641205,-1.641205
1221747824,175,175,1.6400352,-1.6400352
1221753432,175,175,1.641205,-1.641205
1221759044,175,175,1.6400352,-1.6400352
1221764652,175,175,1.0941367,-1.0941367
1221770264,221,183,1.0933567,-1.6400352
1221775872,221,183,2.1882734,-1.0941367
1221781484,221,183,1.6400352,-1.6400352
1221787092,221,183,1.0941367,-1.641205
1221792704,221,183,1.6400352,-1.0933567
1221798312,221,183,2.1882734,-1.641205
1221803924,221,183,1.0933567,-1.0933567
1221809532,221,183,1.0941367,-1.641205
1221815144,221,183,1.6400352,-1.6400352
1221820752,221,183,1.641205,-1.0941367
1221826364,221,183,1.0933567,-1.6400352
1221831972,221,183,1.641205,-1.0941367
1221837584,221,183,1.0933567,-1.0933567
1221843192,221,183,1.641205,-1.641205
1221848804,221,183,1.0933567,-1.0933567
1221854412,221,183,1.641205,-1.641205
1221860024,221,183,1.0933567,-1.0933567
1221865632,221,183,1.0941367,-1.0941367
1221871244,224,187,1.6400352,-1.0933567
1221876852,224,187,1.641205,-1.0941367
1221882464,224,187,1.6400352,-1.0933567
1221888072,224,187,1.0941367,-1.641205
1221893684,224,187,1.6400352,-0.54667836
1221899292,224,187,1.641205,-1.641205
1221904904,224,187,1.6400352,-1.0933567
1221910512,224,187,1.641205,-1.641205
1221916124,224,187,1.0933567,-1.0933567
1221921732,224,187,1.641205,-1.641205
1221927344,224,187,2.1867135,-1.0933567
1221932952,224,187,1.641205,-1.641205
1221938564,224,187,1.6400352,-2.1867135
1221944172,224,187,1.641205,-1.641205
1221949784,224,187,2.1867135,-1.6400352
1221955392,224,187,1.641205,-1.641205
1221961004,224,187,1.6400352,-1.6400352
1221966612,229,187,1.0941367,-1.641205
1221972224,229,192,1.6400352,-2.1867135
1221977832,229,192,1.641205,-1.641205
1221983444,229,192,1.6400352,-2.1867135
1221989052,229,192,1.641205,-2.1882734
1221994664,229,192,1.0933567,-2.1867135
1222000272,229,192,1.641205,-1.641205
1222005884,229,192,1.6400352,-1.6400352
1222011492,229,192,1.641205,-2.1882734
1222017104,229,192,1.6400352,-1.6400352
1222022712,229,192,1.0941367,-2.1882734
1222028324,229,192,2.1867135,-2.1867135
1222033932,229,192,1.641205,-2.7353415
1222039544,229,192,1.6400352,-2.1867135
1222045152,229,192,2.1882734,-2.1882734
1222050764,229,192,1.6400352,-2.733392
1222056372,229,192,1.641205,-2.1882734
1222061984,229,192,1.6400352,-2.1867135
1222067592,229,192,1.641205,-2.1882734
1222073204,229,192,1.6400352,-2.1867135
1222078812,229,192,2.1882734,-2.1882734
1222084424,229,192,1.6400352,-2.1867135
1222090032,229,192,2.1882734,-2.1882734
1222095644,229,192,1.0933567,-2.733392
1222101252,229,192,2.1882734,-2.1882734
1222106864,229,192,1.6400352,-2.1867135
1222112472,229,192,1.641205,-2.7353415
1222118084,229,192,1.6400352,-2.733392
1222123692,229,192,1.641205,-2.1882734
1222129304,229,192,1.6400352,-2.733392
1222134912,229,192,1.641205,-2.1882734
1222140524,229,192,1.6400352,-2.733392
1222146132,229,192,2.1882734,-2.7353415
1222151744,229,192,1.6400352,-2.733392
1222157352,229,192,2.1882734,-2.7353415
1222162964,229,192,1.6400352,-2.733392
1222168572,229,192,1.641205,-2.1882734
1222174184,229,192,1.0933567,-2.733392
1222179792,229,192,2.1882734,-2.7353415
1222185404,229,192,1.6400352,-3.2800703
1222191012,229,192,1.641205,-2.7353415
1222196624,229,192,2.1867135,-2.733392
1222202232,229,192,2.1882734,-2.7353415
1222207844,229,192,1.6400352,-2.733392
1222213452,229,192,1.641205,-2.7353415
1222219076,229,192,2.1820476,-3.2730715
1222224672,229,192,1.6447242,-2.7412074
1222230284,229,192,1.6400352,-2.733392
1222235892,229,192,2.7353415,-3.28241
1222241504,229,192,2.1867135,-3.2800703
1222247112,229,192,2.1882734,-3.28241
1222252724,229,192,2.1867135,-3.2800703
1222258332,229,192,2.7353415,-3.8294783
1222263944,229,192,2.733392,-3.2800703
1222269552,229,194,2.1882734,-2.7353415
1222275164,229,194,2.733392,-3.2800703
1222280772,229,194,2.7353415,-2.7353415
1222286384,229,194,2.733392,-2.733392
1222291992,229,194,2.1882734,-2.7353415
1222297608,229,194,2.731445,-3.277734
1222303212,229,194,2.737294,-2.737294
1222308824,229,194,2.1867135,-3.2800703
1222314432,229,194,2.7353415,-2.7353415
1222320044,229,194,2.733392,-3.2800703
1222325652,229,194,2.7353415,-2.7353415
1222331264,229,194,2.733392,-3.2800703
1222336884,229,194,2.183601,-3.2754014
1222342484,229,194,2.7392492,-2.7392492
1222348092,229,194,2.7353415,-3.28241
1222353704,229,194,2.1867135,-3.2800703
1222359312,229,194,2.7353415,-2.7353415
1222364924,229,194,2.1867135,-3.2800703
1222370532,229,194,2.7353415,-3.28241
1222376144,238,207,2.1867135,-3.2800703
1222381752,238,207,2.7353415,-3.28241
1222387364,238,207,2.1867135,-3.8267486
1222392972,238,207,2.7353415,-3.28241
1222398584,238,207,2.1867135,-3.8267486
1222404192,238,207,2.7353415,-3.28241
1222409804,238,207,2.1867135,-3.2800703
1222415412,238,207,2.7353415,-3.28241
1222421024,238,207,2.1867135,-3.8267486
1222426640,238,207,2.731445,-3.277734
1222432248,238,207,2.1882734,-3.8294783
1222437852,238,207,2.737294,-3.2847528
1222443464,238,207,2.733392,-3.8267486
1222449072,238,207,2.1882734,-3.8294783
1222454684,238,207,2.733392,-3.8267486
1222460292,238,207,2.7353415,-3.8294783
1222465904,238,207,2.733392,-3.8267486
1222471512,238,212,2.1882734,-3.8294783
1222477124,238,212,2.733392,-3.8267486
1222482732,238,212,2.7353415,-3.8294783
1222488344,238,212,2.733392,-3.8267486
1222493964,238,212,2.183601,-4.367202
1222499564,238,212,2.1913993,-3.834949
1222505172,238,212,2.7353415,-3.8294783
1222510784,238,212,3.2800703,-4.373427
1222516392,238,212,2.1882734,-3.8294783
1222522004,238,212,2.1867135,-4.373427
1222527612,238,212,2.7353415,-3.8294783
1222533224,238,212,2.733392,-4.373427
1222538832,238,212,2.1882734,-4.376547
1222544444,238,212,2.1867135,-3.8267486
1222550052,238,212,2.7353415,-4.376547
1222555668,238,212,2.731445,-4.370312
1222561272,238,212,2.737294,-4.37967
1222566884,238,212,3.2800703,-4.373427
1222572492,238,218,3.28241,-4.376547
1222578104,238,218,2.733392,-4.373427
1222583724,238,218,3.2754014,-4.367202
1222589324,238,218,3.287099,-3.834949
1222594932,238,218,3.28241,-4.376547
1222600544,238,218,3.2800703,-4.9201055
1222606152,238,218,2.7353415,-4.376547
1222611764,238,218,3.2800703,-4.373427
1222617372,238,218,3.28241,-4.376547
1222622984,238,218,3.2800703,-4.373427
1222628592,238,218,3.28241,-4.376547
1222634204,238,218,3.2800703,-3.8267486
1222639812,238,218,2.7353415,-4.9236145
1222645424,238,218,3.2800703,-4.373427
1222651032,238,218,3.28241,-4.9236145
1222656644,238,218,3.2800703,-4.373427
1222662252,238,218,3.28241,-4.376547
1222667864,238,218,3.2800703,-4.9201055
1222673472,238,218,2.7353415,-4.376547
1222679084,238,218,3.2800703,-4.373427
1222684692,238,218,2.7353415,-4.9236145
1222690304,238,218,3.2800703,-4.9201055
1222695912,238,218,2.7353415,-4.9236145
1222701524,238,218,3.2800703,-4.373427
1222707132,238,218,3.28241,-4.9236145
1222712744,238,218,2.733392,-5.466784
1222718352,238,218,3.28241,-4.9236145
1222723964,238,218,3.2800703,-4.373427
1222729572,238,218,2.7353415,-4.9236145
1222735184,238,218,3.2800703,-4.9201055
1222740792,238,218,2.7353415,-5.470683
1222746404,238,218,2.733392,-4.373427
1222752012,238,218,2.1882734,-4.376547
1222757624,238,218,3.2800703,-4.373427
1222763232,238,218,2.1882734,-5.470683
1222768844,238,224,2.733392,-6.5601406
1222774452,238,224,3.28241,-4.9236145
1222780064,238,224,2.733392,-3.8267486
1222785672,238,224,3.28241,-4.9236145
1222791284,238,224,3.2800703,-4.9201055
1222796892,238,224,2.7353415,-5.470683
1222802504,238,224,3.2800703,-5.466784
1222808112,238,224,3.8294783,-4.9236145
1222813724,238,224,3.2800703,-5.466784
1222819332,238,224,3.28241,-4.9236145
1222824956,238,224,4.364095,-4.9096074
1222830552,238,224,3.83769,-5.4824147
1222836164,238,224,3.2800703,-5.466784
1222841772,238,224,4.376547,-5.470683
1222847384,238,224,3.2800703,-4.9201055
1222852992,238,224,3.8294783,-5.470683
1222858604,238,224,3.2800703,-6.013462
1222864212,238,224,3.8294783,-5.470683
1222869828,238,224,4.370312,-5.46289
1222875432,238,229,3.8322115,-4.9271293
1222881044,238,229,3.8267486,-5.466784
1222886652,238,229,3.8294783,-5.470683
1222892264,238,229,3.8267486,-5.466784
1222897872,238,229,3.8294783,-5.470683
1222903484,238,229,3.2800703,-5.466784
1222909092,238,229,3.28241,-5.470683
1222914704,238,229,3.2800703,-6.013462
1222920312,238,229,3.28241,-5.470683
1222925924,238,229,3.2800703,-5.466784
1222931532,238,229,2.7353415,-5.470683
1222937144,238,229,3.8267486,-6.013462
1222942752,238,229,3.28241,-5.470683
1222948364,238,229,3.2800703,-6.013462
1222953972,238,229,3.28241,-6.017751
1222959584,238,229,2.1867135,-6.013462
1222965192,238,229,2.7353415,-6.017751
1222970804,238,238,2.1867135,-5.466784
1222976412,238,238,3.28241,-6.017751
1222982024,238,238,3.2800703,-6.013462
1222987632,238,238,3.28241,-6.017751
1222993244,238,238,3.2800703,-6.5601406
1222998852,238,238,3.28241,-6.017751
1223004464,238,238,3.2800703,-5.466784
1223010072,238,238,3.8294783,-5.470683
1223015696,238,238,3.2730715,-6.0006313
1223021292,238,238,2.7412074,-5.4824147
1223026904,238,238,3.2800703,-6.013462
1223032512,238,238,2.7353415,-6.017751
1223038132,238,238,4.367202,-6.5508027
1223043732,238,238,4.3827987,-6.026348
1223049344,238,238,2.733392,-6.013462
1223054952,238,238,3.8294783,-6.017751
1223060564,238,238,3.8267486,-6.013462
1223066172,238,238,3.28241,-6.56482
1223071784,238,238,4.373427,-6.5601406
1223077392,238,238,3.8294783,-6.017751
1223083004,238,238,3.8267486,-6.5601406
1223088612,238,238,4.376547,-6.017751
1223094224,238,238,3.8267486,-6.013462
1223099832,238,238,4.376547,-6.56482
1223105444,238,238,4.373427,-6.5601406
1223111052,238,238,3.8294783,-6.017751
1223116668,238,238,4.370312,-6.555468
1223122272,238,238,3.8322115,-6.022047
1223127884,238,238,3.8267486,-6.013462
1223133492,238,238,3.28241,-6.56482
1223139104,238,238,3.8267486,-6.013462
1223144712,238,238,3.28241,-6.017751
1223150324,238,238,3.2800703,-6.5601406
1223155948,238,238,3.8185835,-6.546143
1223161544,238,238,3.2894485,-6.030656
1223167152,238,238,3.8294783,-6.017751
1223172764,238,238,3.2800703,-6.5601406
1223178372,238,238,3.28241,-6.56482
1223183984,238,238,3.2800703,-7.1068187
1223189592,238,238,2.7353415,-6.56482
1223195204,238,238,2.1867135,-6.5601406
1223200812,238,238,3.28241,-6.017751
1223206424,238,238,3.2800703,-6.5601406
1223212040,238,238,3.277734,-6.555468
1223217644,238,238,3.8322115,-6.5695057
1223223260,238,238,3.8240232,-7.101757
1223228864,238,238,3.2847528,-6.5695057
1223234472,238,238,3.8294783,-6.017751
1223240084,238,238,3.8267486,-6.5601406
1223245692,238,238,3.8294783,-6.56482
1223251304,238,238,3.8267486,-6.5601406
1223256912,238,238,3.8294783,-6.56482
1223262524,238,238,3.8267486,-6.5601406
1223268132,238,238,4.376547,-6.56482
1223273744,238,238,4.373427,-6.5601406
1223279364,238,238,4.367202,-7.0967026
1223284964,238,238,3.834949,-6.574198
1223290572,238,238,3.8294783,-6.017751
1223296184,238,238,3.8267486,-6.5601406
1223301792,238,238,4.376547,-5.470683
1223307404,238,238,4.9201055,-7.1068187
1223313012,238,238,4.376547,-7.111888
1223318624,238,238,4.373427,-7.1068187
1223324232,238,238,3.8294783,-7.111888
1223329844,238,238,3.8267486,-7.1068187
1223335464,238,238,3.8213015,-6.5508027
1223341068,238,238,3.2847528,-5.474588
1223346672,238,238,3.8322115,-6.022047
1223352288,238,238,3.277734,-7.101757
1223357892,238,238,3.8322115,-5.474588
1223363504,238,238,3.8267486,-7.1068187
1223369112,238,238,3.8294783,-6.56482
1223374724,238,238,3.8267486,-7.1068187
1223380332,238,238,3.8294783,-7.111888
1223385944,238,238,3.2800703,-7.653497
1223391556,238,238,3.8267486,-7.1068187
1223397164,238,238,3.28241,-6.56482
1223402772,238,238,3.8294783,-7.111888
1223408384,238,238,3.8267486,-7.1068187
1223413992,238,238,3.28241,-6.56482
1223419604,238,238,3.8267486,-7.1068187
1223425216,238,238,3.8267486,-7.653497
1223430824,238,238,3.8294783,-7.111888
1223436432,238,238,3.8294783,-6.56482
1223442044,238,238,3.2800703,-7.1068187
1223447652,238,238,3.8294783,-7.111888
1223453264,238,238,3.8267486,-7.1068187
1223458872,238,238,3.8294783,-8.206025
1223464484,238,238,3.8267486,-7.653497
1223470100,238,238,3.8240232,-6.555468
1223475704,238,238,4.37967,-6.5695057
1223481312,238,238,4.376547,-7.111888
1223486924,238,238,4.9201055,-7.1068187
1223492532,238,238,3.8294783,-6.56482
1223498144,238,238,3.8267486,-6.5601406
1223503752,238,238,4.376547,-7.111888
1223509364,238,238,4.373427,-7.1068187
1223514972,238,238,4.376547,-7.111888
1223520584,238,238,4.373427,-7.1068187
1223526192,238,238,4.9236145,-7.111888
1223531804,238,238,5.466784,-7.1068187
1223537412,238,238,4.9236145,-7.6589565
1223543024,238,238,3.8267486,-6.5601406
1223548632,238,238,3.8294783,-7.6589565
1223554244,238,238,3.8267486,-7.653497
1223559852,238,238,3.8294783,-7.6589565
1223565464,238,238,4.373427,-7.653497
1223571072,238,238,3.8294783,-7.6589565
1223576684,238,238,4.373427,-7.653497
1223582292,238,238,3.8294783,-7.111888
1223587904,238,238,3.8267486,-7.1068187
1223593512,238,238,4.376547,-7.6589565
1223599124,238,238,3.2800703,-7.1068187
1223604740,238,238,3.8240232,-7.101757
1223610344,238,238,3.2847528,-7.664423
1223615952,238,238,3.8294783,-6.56482
1223621564,238,238,3.8267486,-7.1068187
1223627184,238,238,3.8213015,-7.642603
1223632784,238,238,4.3827987,-7.122048
1223638392,238,238,3.28241,-7.111888
1223644004,238,238,3.8267486,-7.1068187
1223649624,238,238,3.8213015,-7.0967026
1223655224,238,238,4.3827987,-6.574198
1223660832,238,238,4.376547,-7.6589565
1223666444,238,238,5.466784,-7.653497
1223672052,238,238,4.9236145,-7.6589565
1223677672,238,238,4.367202,-7.642603
1223683272,238,238,4.3827987,-7.122048
1223688884,238,238,3.8267486,-7.1068187
1223694492,238,238,4.376547,-7.6589565
1223700112,238,238,4.367202,-7.642603
1223705712,238,238,4.3827987,-7.122048
1223711324,238,238,4.373427,-7.1068187
1223716944,238,238,4.367202,-7.642603
1223722544,238,238,3.834949,-7.122048
1223728152,238,238,4.376547,-7.111888
1223733764,238,238,4.373427,-7.1068187
1223739372,238,238,3.8294783,-7.111888
1223744984,238,238,3.8267486,-7.1068187
1223750592,238,238,4.376547,-7.111888
1223756204,238,238,3.8267486,-7.653497
1223761812,238,238,3.8294783,-7.111888
1223767424,238,238,4.373427,-7.653497
1223773032,232,238,3.8294783,-7.111888
1223778644,232,238,4.373427,-7.1068187
1223784252,232,238,3.8294783,-7.111888
1223789864,232,238,3.8267486,-7.1068187
1223795472,232,238,3.8294783,-7.6589565
1223801084,232,238,3.8267486,-7.653497
1223806692,232,238,3.8294783,-7.111888
1223812304,232,238,3.8267486,-7.1068187
1223817912,232,238,3.8294783,-7.111888
1223823524,232,238,4.373427,-7.653497
1223829132,232,238,3.8294783,-7.111888
1223834744,232,238,4.373427,-7.1068187
1223840352,232,238,3.8294783,-7.6589565
1223845964,232,238,3.8267486,-7.1068187
1223851572,232,238,4.376547,-7.111888
1223857184,232,238,4.9201055,-7.653497
1223862792,232,238,4.376547,-7.111888
1223868404,232,238,4.9201055,-7.653497
1223874012,210,238,3.8294783,-7.111888
1223879624,210,238,4.373427,-7.1068187
1223885232,210,238,4.376547,-7.6589565
1223890844,210,238,4.373427,-7.653497
1223896452,210,238,4.376547,-8.206025
1223902064,210,238,3.8267486,-7.1068187
1223907672,210,238,4.376547,-7.6589565
1223913284,210,238,3.8267486,-7.1068187
1223918892,210,238,3.28241,-6.56482
1223924504,210,238,3.8267486,-7.1068187
1223930112,210,238,3.8294783,-6.56482
1223935724,210,238,3.8267486,-7.1068187
1223941332,210,238,3.28241,-7.111888
1223946944,210,238,3.8267486,-7.1068187
1223952564,210,238,3.2754014,-7.0967026
1223958164,210,238,3.834949,-7.122048
1223963772,210,238,3.8294783,-7.111888
1223969384,192,238,3.2800703,-7.1068187
1223975004,192,238,3.2754014,-7.642603
1223980604,192,238,3.287099,-6.574198
1223986212,192,238,3.8294783,-7.111888
1223991824,192,238,3.8267486,-7.1068187
1223997432,192,238,3.8294783,-7.111888
1224003044,192,238,3.2800703,-7.1068187
1224008652,192,238,3.28241,-6.56482
1224014264,192,238,3.2800703,-6.013462
1224019884,192,238,3.2754014,-6.5508027
1224025484,192,238,3.287099,-6.574198
1224031092,192,238,3.8294783,-6.56482
1224036704,192,238,3.2800703,-6.5601406
1224042312,192,238,2.7353415,-6.56482
1224047924,192,238,2.733392,-6.5601406
1224053532,192,238,3.28241,-6.56482
1224059144,192,238,2.733392,-6.5601406
1224064752,192,238,3.28241,-7.111888
1224070364,192,238,3.8267486,-6.5601406
1224075972,183,238,3.8294783,-6.56482
1224081584,183,238,3.2800703,-6.013462
1224087192,183,238,3.8294783,-6.56482
1224092804,183,238,2.733392,-6.5601406
1224098412,183,238,3.28241,-6.017751
1224104024,183,238,2.733392,-6.5601406
1224109632,183,238,2.7353415,-6.017751
1224115244,183,238,3.2800703,-6.013462
1224120852,183,238,2.7353415,-6.017751
1224126468,183,238,2.731445,-6.009179
1224132084,183,238,2.731445,-6.009179
1224137684,183,238,2.7392492,-5.4784985
1224143292,183,238,2.7353415,-5.470683
1224148904,183,238,2.1867135,-6.013462
1224154512,183,238,2.7353415,-5.470683
1224160124,183,238,2.1867135,-6.013462
1224165732,183,238,2.1882734,-6.017751
1224171344,170,238,2.733392,-5.466784
1224176964,170,238,2.183601,-6.004902
1224182564,170,238,2.1913993,-5.4784985
1224188172,170,238,2.1882734,-5.470683
1224193784,170,238,2.1867135,-6.013462
1224199392,170,238,2.1882734,-7.111888
1224205004,170,238,2.1867135,-4.9201055
1224210612,170,238,2.1882734,-4.376547
1224216224,170,238,2.1867135,-4.373427
1224221832,170,238,1.641205,-5.470683
1224227444,170,238,2.1867135,-5.466784
1224233052,170,238,1.641205,-4.9236145
1224238664,170,238,2.1867135,-5.466784
1224244272,170,238,1.641205,-4.9236145
1224249884,170,238,1.6400352,-4.9201055
1224255500,170,238,2.185156,-4.916601
1224261104,170,238,1.6423764,-3.8322115
1224266712,170,238,1.641205,-5.470683
1224272324,155,238,1.6400352,-4.373427
1224277932,155,238,1.641205,-4.9236145
1224283544,155,238,1.0933567,-4.9201055
1224289152,155,238,1.0941367,-4.9236145
1224294764,155,238,1.6400352,-4.9201055
1224300372,155,238,1.641205,-4.9236145
1224305984,155,238,1.0933567,-4.9201055
1224311592,155,238,1.0941367,-4.9236145
1224317204,155,238,1.0933567,-4.9201055
1224322812,155,238,0.54706836,-4.376547
1224328424,155,238,1.0933567,-3.8267486
1224334032,155,238,1.641205,-4.376547
1224339644,155,238,0.54667836,-4.373427
1224345252,155,238,0.54706836,-4.9236145
1224350864,155,238,0.54667836,-3.8267486
1224356472,155,238,1.0941367,-4.376547
1224362084,155,238,0.54667836,-3.8267486
1224367692,155,238,0.54706836,-3.8294783
1224373304,141,238,0.54667836,-4.373427
1224378912,141,238,0.54706836,-3.8294783
1224384528,141,238,0.546289,-3.8240232
1224390132,141,238,0,-3.8322115
1224395744,141,238,0.54667836,-3.8267486
1224401352,141,238,0.54706836,-3.8294783
1224406964,141,238,0,-3.2800703
1224412572,141,238,0.54706836,-3.28241
1224418184,141,238,0,-3.2800703
1224423792,141,238,0,-3.28241
1224429404,141,238,0,-3.2800703
1224435012,141,238,0,-3.28241
1224440624,141,238,0,-3.8267486
1224446232,141,238,0,-3.28241
1224451844,141,238,0,-3.8267486
1224457452,141,238,0,-3.8294783
1224463064,141,238,0,-3.8267486
1224468672,141,238,0,-3.28241
1224474284,128,238,0,-2.733392
1224479892,128,238,0,-3.28241
1224485504,128,238,0,-2.733392
1224491112,128,238,0,-2.7353415
1224496724,128,238,0,-2.733392
1224502332,128,238,0,-2.7353415
1224507944,128,238,0,-2.733392
1224513556,128,238,0,-2.733392
1224519164,128,238,0,-2.7353415
1224524772,128,238,0,-2.7353415
1224530384,128,238,0,-2.1867135
1224535992,128,238,0,-2.7353415
1224541604,128,238,0,-2.1867135
1224547212,128,238,0,-2.1882734
1224552824,128,238,-0.54667836,-2.1867135
1224558432,128,238,0,-2.1882734
1224564044,128,238,-0.54667836,-1.6400352
1224569652,128,238,-0.54706836,-2.1882734
1224575264,120,238,-0.54667836,-2.1867135
1224580872,120,238,-0.54706836,-1.641205
1224586484,120,238,-0.54667836,-2.1867135
1224592092,120,238,-1.0941367,-2.1882734
1224597704,120,238,-0.54667836,-1.6400352
1224603312,120,238,-0.54706836,-2.1882734
1224608924,120,238,-1.0933567,-1.6400352
1224614532,120,238,-1.0941367,-1.641205
1224620144,120,238,-0.54667836,-2.1867135
1224625752,120,238,-1.0941367,-1.641205
1224631364,120,238,-1.0933567,-1.6400352
1224636972,120,238,-1.0941367,-1.641205
1224642584,120,238,-1.0933567,-1.6400352
1224648192,120,238,-0.54706836,-1.641205
1224653804,120,238,-1.0933567,-1.6400352
1224659412,120,238,-1.641205,-1.0941367
1224665024,120,238,-1.0933567,-1.6400352
1224670632,115,238,-1.0941367,-1.641205
1224676244,115,238,-1.6400352,-1.0933567
1224681852,115,238,-1.0941367,-1.641205
1224687464,115,238,-1.6400352,-1.0933567
1224693072,115,238,-1.0941367,-1.0941367
1224698684,115,238,-1.6400352,-1.0933567
1224704292,115,238,-1.641205,-1.641205
1224709904,115,238,-1.6400352,-1.0933567
1224715512,115,238,-1.0941367,-0.54706836
1224721124,115,238,-1.6400352,-1.0933567
1224726732,115,238,-1.641205,-1.0941367
1224732344,115,238,-1.6400352,-1.6400352
1224737952,115,238,-1.641205,-1.0941367
1224743564,115,238,-1.6400352,-1.0933567
1224749172,115,238,-1.641205,-1.641205
1224754784,115,238,-1.6400352,-1.0933567
1224760392,115,238,-1.641205,-1.641205
1224766004,115,238,-1.6400352,-1.0933567
1224771612,112,238,-1.641205,-1.641205
1224777224,112,238,-1.6400352,-1.0933567
1224782832,112,238,-1.641205,-1.0941367
1224788444,112,238,-1.0933567,-1.6400352
1224794052,112,238,-1.641205,-1.0941367
1224799664,112,238,-1.6400352,-1.0933567
1224805272,112,238,-1.0941367,-1.641205
1224810884,112,238,-1.6400352,-1.0933567
1224816492,112,238,-1.641205,-1.0941367
1224822104,112,238,-1.6400352,-1.0933567
1224827712,112,238,-1.641205,-1.0941367
1224833324,112,238,-1.6400352,-1.0933567
1224838932,112,238,-1.641205,-1.0941367
1224844544,112,238,-1.6400352,-1.0933567
1224850152,112,238,-2.1882734,-1.0941367
1224855764,112,238,-1.6400352,-1.0933567
1224861372,112,238,-1.641205,-1.0941367
1224866984,112,238,-2.1867135,-1.0933567
1224872592,108,238,-1.641205,-1.0941367
1224878204,108,238,-1.6400352,-1.0933567
1224883812,108,238,-1.641205,-1.0941367
1224889424,108,238,-1.6400352,-1.0933567
1224895032,108,238,-1.641205,-1.0941367
1224900644,108,238,-1.6400352,-0.54667836
1224906252,108,238,-1.641205,-1.0941367
1224911864,108,238,-1.6400352,-1.0933567
1224917472,108,238,-2.1882734,-0.54706836
1224923084,108,238,-1.6400352,-1.0933567
1224928692,108,238,-2.1882734,-1.0941367
1224934304,108,238,-1.6400352,-1.0933567
1224939912,108,238,-1.641205,-1.0941367
1224945524,108,238,-2.1867135,-0.54667836
1224951132,108,238,-2.1882734,-1.0941367
1224956744,108,238,-1.6400352,-1.0933567
1224962352,108,238,-2.1882734,-1.0941367
1224967964,108,238,-1.6400352,-1.0933567
1224973572,105,238,-1.641205,-0.54706836
1224979184,105,238,-1.6400352,-1.0933567
1224984792,105,238,-2.1882734,-1.0941367
1224990404,105,238,-1.6400352,-1.0933567
1224996012,105,238,-1.641205,-0.54706836
1225001624,105,238,-2.1867135,-1.0933567
1225007244,105,238,-2.183601,-1.0918005
1225012844,105,238,-1.6435494,-1.0956997
1225018452,105,238,-2.1882734,-0.54706836
1225024072,105,238,-1.6377007,-1.0918005
1225029672,105,238,-1.6435494,-1.0956997
1225035284,105,238,-1.6400352,-0.54667836
1225040892,105,238,-2.1882734,-1.0941367
1225046504,105,238,-1.0933567,-0.54667836
1225052112,105,238,-1.641205,-1.0941367
1225057724,105,238,-1.6400352,-0.54667836
1225063332,105,238,-1.641205,-1.0941367
1225068944,105,238,-2.1867135,-1.0933567
1225074552,92,238,-1.0941367,-0.54706836
1225080164,92,238,-1.6400352,-1.0933567
1225085772,92,238,-2.1882734,-0.54706836
1225091384,92,238,-1.6400352,-0.54667836
1225096992,92,238,-2.1882734,-0.54706836
1225102604,92,238,-2.1867135,-1.0933567
1225108212,92,238,-1.641205,-0.54706836
1225113824,92,238,-2.1867135,-0.54667836
1225119432,92,238,-2.1882734,-1.0941367
1225125044,92,238,-1.6400352,-0.54667836
1225130652,92,238,-1.641205,-1.0941367
1225136264,92,238,-2.1867135,-0.54667836
1225141872,92,238,-1.641205,-0.54706836
