Time,forward,right,left_speed,right_speed
970739676,56,91,-1.0941367,5.470683
970745288,56,91,-1.6400352,6.013462
970750896,56,91,-1.0941367,6.017751
970756508,56,91,-0.54667836,6.013462
970762116,56,91,-1.641205,5.470683
970767728,56,91,-1.0933567,6.013462
970773336,56,91,-0.54706836,6.017751
970778948,56,91,-1.0933567,5.466784
970784556,56,91,-1.0941367,6.017751
970790168,56,91,-1.6400352,6.013462
970795776,56,91,-1.0941367,5.470683
970801388,56,91,-0.54667836,6.013462
970806996,56,91,-1.641205,6.017751
970812608,56,91,-1.6400352,6.013462
970818216,56,91,-1.641205,6.017751
970823828,56,91,-1.0933567,6.013462
970829436,56,91,-1.0941367,6.017751
970835048,56,91,-1.6400352,6.013462
970840656,56,91,-1.0941367,6.017751
970846268,56,91,-1.6400352,5.466784
970851876,56,91,-1.641205,6.017751
970857492,56,91,-1.092578,5.46289
970863096,56,91,-1.0949175,5.474588
970868708,56,91,-1.0933567,6.013462
970874316,56,91,-1.0941367,5.470683
970879928,56,91,-1.0933567,6.013462
970885536,56,91,-1.0941367,5.470683
970891148,56,91,-1.6400352,6.013462
970896756,56,91,-1.0941367,5.470683
970902368,56,91,-1.6400352,6.013462
970907976,56,91,-1.641205,6.017751
970913588,56,91,-1.0933567,6.013462
970919208,56,91,-1.6377007,6.004902
970924808,56,91,-1.6435494,5.4784985
970930416,56,91,-1.0941367,5.470683
970936028,56,91,-1.6400352,6.013462
970941636,56,91,-1.0941367,6.017751
970947248,56,91,-1.0933567,6.013462
970952856,56,91,-1.641205,5.470683
970958468,56,91,-1.0933567,5.466784
970964076,56,91,-1.641205,5.470683
970969688,56,91,-1.0933567,4.9201055
970975296,56,91,-1.0941367,4.9236145
970980908,56,91,-1.0933567,6.013462
970986516,56,91,-1.0941367,5.470683
970992128,56,91,-1.6400352,5.466784
970997736,56,91,-1.0941367,5.470683
971003348,56,91,-1.6400352,5.466784
971008956,56,91,-1.641205,6.017751
971014568,56,91,-1.6400352,5.466784
971020188,56,91,-1.6377007,6.004902
971025788,56,91,-1.0956997,5.4784985
971031400,56,91,-1.6400352,6.013462
971037008,56,91,-1.0941367,5.470683
971042616,56,91,-1.0941367,5.470683
971048228,56,91,-1.6400352,6.013462
971053836,56,91,-1.0941367,6.017751
971059448,56,91,-1.0933567,5.466784
971065056,56,91,-1.0941367,6.017751
971070676,56,91,-1.0918005,6.004902
971076276,56,91,-1.0956997,5.4784985
971081888,56,91,-1.0933567,6.013462
971087496,56,91,-1.0941367,6.017751
971093108,56,91,-1.0933567,5.466784
971098716,56,91,-1.0941367,6.017751
971104328,56,91,-1.6400352,5.466784
971109936,56,91,-1.641205,5.470683
971115548,56,91,-1.0933567,6.013462
971121156,56,91,-1.0941367,6.017751
971126776,56,91,-1.0918005,6.004902
971132376,56,91,-1.0956997,5.4784985
971137988,56,91,-1.6400352,6.013462
971143596,56,91,-1.0941367,5.470683
971149208,56,91,-1.0933567,6.013462
971154816,56,91,-1.0941367,6.017751
971160428,56,91,-1.0933567,5.466784
971166036,56,91,-1.641205,6.017751
971171656,56,91,-1.0918005,6.004902
971177256,56,91,-1.0956997,5.4784985
971182868,56,91,-1.0933567,6.013462
971188476,56,91,-1.0941367,6.017751
971194088,56,91,-1.0933567,6.013462
971199696,56,91,-1.641205,5.470683
971205308,56,91,-1.0933567,6.013462
971210916,56,91,-1.0941367,6.017751
971216528,56,91,-1.6400352,6.013462
971222136,56,91,-1.0941367,5.470683
971227748,56,91,-1.0933567,6.013462
971233356,56,91,-1.641205,6.017751
971238968,56,91,-1.0933567,5.466784
971244588,56,91,-1.6377007,6.004902
971250188,56,91,-1.0956997,6.026348
971255796,56,91,-1.0941367,5.470683
971261408,56,91,-1.0933567,6.013462
971267028,56,91,-0.5459002,6.004902
971272628,56,91,-1.0956997,5.4784985
971278236,56,91,-1.641205,6.017751
971283848,56,91,-1.0933567,6.013462
971289456,56,91,-1.0941367,6.017751
971295068,56,91,-1.0933567,6.013462
971300676,56,91,-1.641205,5.470683
971306288,56,91,-1.0933567,6.013462
971311904,56,91,-0.546289,6.009179
971317508,56,91,-1.0949175,5.474588
971323116,56,91,-1.0941367,6.017751
971328728,56,91,-1.0933567,5.466784
971334336,56,91,-1.641205,6.017751
971339948,56,91,-1.0933567,5.466784
971345556,56,91,-1.641205,6.017751
971351168,56,91,-1.0933567,6.013462
971356776,56,91,-1.641205,6.017751
971362388,56,91,-1.0933567,6.013462
971367996,56,91,-1.0941367,6.017751
971373608,56,91,-1.0933567,5.466784
971379216,56,91,-1.641205,6.017751
971384828,56,91,-1.0933567,6.013462
971390436,56,91,-1.0941367,6.017751
971396048,56,91,-1.0933567,6.013462
971401656,56,91,-1.641205,6.017751
971407268,56,91,-1.0933567,5.466784
971412876,56,91,-1.641205,6.017751
971418488,56,91,-1.0933567,6.013462
971424096,56,91,-1.641205,6.017751
971429708,56,91,-1.6400352,6.013462
971435316,56,91,-1.0941367,6.017751
971440928,56,91,-1.0933567,5.466784
971446536,56,91,-1.0941367,6.017751
971452148,56,91,-1.6400352,5.466784
971457756,56,91,-1.0941367,6.017751
971463368,56,91,-1.0933567,6.013462
971468976,56,91,-1.0941367,5.470683
971474588,56,91,-1.0933567,6.013462
971480196,56,91,-1.0941367,6.017751
971485816,56,91,-1.0918005,6.004902
971491416,56,91,-1.6435494,5.4784985
971497028,56,91,-1.0933567,6.013462
971502636,56,91,-1.641205,5.470683
971508248,56,91,-1.0933567,5.466784
971513864,56,91,-1.638867,6.009179
971519468,56,91,-1.0949175,6.022047
971525076,56,91,-1.641205,6.017751
971530688,56,91,-1.0933567,5.466784
971536296,56,91,-1.0941367,5.470683
971541908,56,91,-1.6400352,6.013462
971547516,56,91,-1.0941367,5.470683
971553128,56,91,-1.6400352,6.013462
971558736,56,91,-1.0941367,6.017751
971564348,56,91,-1.0933567,5.466784
971569956,56,91,-1.641205,6.017751
971575568,56,91,-1.0933567,5.466784
971581176,56,91,-1.641205,6.017751
971586788,56,91,-1.0933567,4.9201055
971592396,56,91,-1.0941367,3.8294783
971598008,56,91,-1.0933567,6.013462
971603616,56,91,-1.641205,6.017751
971609228,56,91,-1.0933567,5.466784
971614836,56,91,-1.641205,7.111888
971620448,56,91,-1.0933567,6.013462
971626056,56,91,-1.641205,5.470683
971631668,56,91,-1.6400352,6.013462
971637276,56,91,-1.0941367,5.470683
971642892,56,91,-1.638867,6.009179
971648496,56,91,-1.0949175,5.474588
971654108,56,91,-1.6400352,6.013462
971659728,56,91,-1.0918005,6.004902
971665328,56,91,-1.0956997,5.4784985
971670936,56,91,-1.0941367,6.017751
971676548,56,91,-1.0933567,6.013462
971682156,56,91,-1.0941367,6.017751
971687768,56,91,-1.0933567,6.013462
971693388,56,91,-1.0918005,6.004902
971698988,56,91,-1.0956997,5.4784985
971704596,56,91,-1.0941367,6.017751
971710208,56,91,-1.6400352,5.466784
971715816,56,91,-1.0941367,6.017751
971721428,56,91,-1.6400352,5.466784
971727036,56,91,-1.0941367,6.017751
971732648,56,91,-1.6400352,5.466784
971738256,56,91,-1.0941367,5.470683
971743868,56,91,-1.0933567,6.013462
971749476,56,91,-1.641205,5.470683
971755088,56,91,-1.0933567,6.013462
971760696,56,91,-1.0941367,5.470683
971766308,56,91,-1.0933567,6.013462
971771924,56,91,-1.092578,5.46289
971777528,56,91,-1.0949175,6.022047
971783136,56,91,-1.0941367,5.470683
971788748,56,91,-1.0933567,6.013462
971794356,56,91,-1.641205,5.470683
971799968,56,91,-1.0933567,6.013462
971805576,56,91,-1.0941367,6.017751
971811188,56,91,-1.6400352,6.013462
971816796,56,91,-1.0941367,6.017751
971822408,56,91,-1.0933567,6.013462
971828028,56,91,-1.6377007,6.004902
971833628,56,91,-1.0956997,5.4784985
971839236,56,91,-1.0941367,6.017751
971844848,56,91,-1.0933567,5.466784
971850456,56,91,-1.0941367,6.017751
971856068,56,91,-1.0933567,6.013462
971861676,56,91,-1.0941367,6.017751
971867288,56,91,-1.0933567,6.013462
971872896,56,91,-1.0941367,6.017751
971878508,56,91,-1.0933567,6.013462
971884116,56,91,-1.0941367,6.017751
971889728,56,91,-1.0933567,5.466784
971895336,56,91,-1.0941367,6.017751
971900948,56,91,-1.6400352,6.013462
971906556,56,91,-1.0941367,6.017751
971912168,56,91,-1.0933567,6.013462
971917776,56,91,-1.641205,5.470683
971923388,56,91,-1.0933567,6.013462
971928996,56,91,-1.641205,6.017751
971934616,56,91,-1.0918005,6.004902
971940216,56,91,-1.6435494,5.4784985
971945828,56,91,-1.0933567,5.466784
971951436,56,91,-1.0941367,5.470683
971957048,56,91,-1.0933567,5.466784
971962656,56,91,-1.0941367,6.017751
971968268,56,91,-1.0933567,5.466784
971973876,56,91,-1.0941367,6.017751
971979488,56,91,-1.0933567,6.013462
971985096,56,91,-1.0941367,5.470683
971990708,56,91,-1.6400352,6.5601406
971996316,56,91,-1.0941367,6.017751
972001928,56,91,-1.0933567,6.013462
972007536,56,91,-1.0941367,6.017751
972013148,56,91,-1.6400352,5.466784
972018756,56,91,-1.0941367,6.017751
972024368,56,91,-1.6400352,6.013462
972029976,56,91,-1.0941367,6.017751
972035588,56,91,-1.6400352,4.9201055
972041208,56,91,-1.0918005,5.459002
972046808,56,91,-1.0956997,5.4784985
972052416,56,91,-1.641205,5.470683
972058028,56,91,-1.0933567,5.466784
972063648,56,91,-1.0918005,4.9131017
972069248,56,91,-1.0956997,4.930649
972074856,56,91,-1.641205,5.470683
972080468,56,91,-1.0933567,5.466784
972086076,56,91,-1.0941367,5.470683
972091688,56,91,-1.0933567,6.013462
972097296,56,91,-1.0941367,5.470683
972102908,56,91,-1.6400352,6.013462
972108516,56,91,-1.0941367,5.470683
972114128,56,91,-1.6400352,6.013462
972119736,56,91,-1.0941367,5.470683
972125348,56,91,-1.6400352,6.013462
972130956,56,91,-1.0941367,5.470683
972136568,56,91,-1.6400352,6.013462
972142176,56,91,-1.641205,5.470683
972147788,56,91,-1.0933567,6.013462
972153396,56,91,-1.0941367,6.017751
972159008,56,91,-1.0933567,6.013462
972164620,56,91,-1.0933567,6.013462
972170228,56,91,-1.641205,5.470683
972175836,56,91,-1.0941367,6.017751
972181448,56,91,-1.0933567,6.013462
972187056,56,91,-1.0941367,5.470683
972192668,56,91,-1.0933567,6.013462
972198276,56,91,-1.641205,6.017751
972203888,56,91,-1.6400352,6.013462
972209496,56,91,-1.0941367,5.470683
972215108,56,91,-1.0933567,6.013462
972220716,56,91,-1.641205,5.470683
972226328,56,91,-1.6400352,6.013462
972231936,56,91,-1.0941367,6.017751
972237548,56,91,-1.0933567,6.013462
972243156,56,91,-1.641205,5.470683
972248776,56,91,-1.0918005,6.004902
972254376,56,91,-1.6435494,5.4784985
972259988,56,91,-1.0933567,5.466784
972265596,56,91,-1.0941367,6.017751
972271208,56,91,-1.6400352,6.013462
972276816,56,91,-1.0941367,6.017751
972282428,56,91,-1.0933567,5.466784
972288036,56,91,-1.641205,6.017751
972293648,56,91,-1.0933567,6.013462
972299256,56,91,-1.0941367,6.017751
972304868,56,91,-1.0933567,6.013462
972310476,56,91,-1.641205,5.470683
972316088,56,91,-1.0933567,6.013462
972321696,56,91,-1.0941367,5.470683
972327308,56,91,-1.6400352,6.013462
972332916,56,91,-1.0941367,5.470683
972338528,56,91,-1.0933567,6.013462
972344136,56,91,-1.641205,5.470683
972349748,56,91,-1.0933567,6.013462
972355356,56,91,-1.0941367,5.470683
972360968,56,91,-1.6400352,6.013462
972366576,56,91,-1.0941367,6.017751
972372188,56,91,-1.6400352,6.013462
972377796,56,91,-1.0941367,6.017751
972383408,56,91,-1.0933567,5.466784
972389016,56,91,-1.0941367,6.017751
972394628,56,91,-1.0933567,6.013462
972400236,56,91,-1.641205,5.470683
972405848,56,91,-1.0933567,6.013462
972411456,56,91,-1.0941367,6.017751
972417068,56,91,-1.0933567,6.013462
972422676,56,91,-1.641205,5.470683
972428292,56,91,-1.092578,6.009179
972433896,56,91,-1.6423764,5.474588
972439508,56,91,-1.6400352,6.013462
972445116,56,91,-1.0941367,5.470683
972450728,56,91,-1.0933567,5.466784
972456336,56,91,-1.641205,6.017751
972461948,56,91,-1.0933567,5.466784
972467556,56,91,-1.0941367,6.017751
972473168,56,91,-1.0933567,6.013462
972478776,56,91,-1.0941367,5.470683
972484388,56,91,-1.0933567,6.013462
972489996,56,91,-1.641205,6.017751
972495608,56,91,-1.0933567,6.013462
972501216,56,91,-1.0941367,6.017751
972506828,56,91,-1.0933567,6.013462
972512436,56,91,-1.0941367,6.017751
972518048,56,91,-1.0933567,5.466784
972523656,56,91,-1.641205,6.017751
972529268,56,91,-1.0933567,6.013462
972534876,56,91,-1.0941367,5.470683
972540488,56,91,-1.6400352,6.013462
972546096,56,91,-1.0941367,6.017751
972551708,56,91,-1.0933567,6.013462
972557324,56,91,-1.638867,5.46289
972562928,56,91,-1.0949175,6.022047
972568536,56,91,-1.0941367,6.017751
972574148,56,91,-1.0933567,5.466784
972579756,56,91,-1.641205,6.017751
972585368,56,91,-1.0933567,5.466784
972590976,56,91,-1.0941367,5.470683
972596588,56,91,-1.0933567,6.013462
972602208,56,91,-1.0918005,6.004902
972607808,56,91,-1.0956997,5.4784985
972613416,56,91,-1.0941367,5.470683
972619028,56,91,-1.6400352,5.466784
972624636,56,91,-1.0941367,6.017751
972630248,56,91,-1.6400352,5.466784
972635856,56,91,-1.0941367,6.017751
972641468,56,91,-1.0933567,5.466784
972647076,56,91,-1.641205,6.017751
972652688,56,91,-1.0933567,6.013462
972658296,56,91,-1.0941367,5.470683
972663908,56,91,-1.6400352,5.466784
972669516,56,91,-1.0941367,6.017751
972675128,56,91,-1.0933567,4.373427
972680736,56,91,-1.641205,4.376547
972686352,56,91,-1.092578,6.009179
972691956,56,91,-1.0949175,6.022047
972697568,56,91,-1.0933567,6.013462
972703176,56,91,-1.641205,6.017751
972708788,56,91,-1.0933567,6.5601406
972714396,56,91,-1.641205,6.017751
972720008,56,91,-1.0933567,5.466784
972725616,56,91,-1.641205,6.017751
972731228,56,91,-1.0933567,6.013462
972736836,56,91,-1.0941367,5.470683
972742448,56,91,-1.6400352,6.013462
972748056,56,91,-1.0941367,6.017751
972753668,56,91,-1.0933567,6.013462
972759276,56,91,-1.641205,6.017751
972764888,56,91,-1.0933567,5.466784
972770496,56,91,-1.0941367,6.017751
972776108,56,91,-1.0933567,6.013462
972781728,56,91,-1.6377007,6.004902
972787328,56,91,-1.0956997,5.4784985
972792936,56,91,-1.0941367,6.017751
972798548,56,91,-1.6400352,5.466784
972804156,56,91,-1.0941367,6.017751
972809768,56,91,-1.0933567,6.013462
972815380,56,91,-1.6400352,6.013462
972820988,56,91,-1.0941367,5.470683
972826596,56,91,-1.0941367,6.017751
972832208,56,91,-1.0933567,5.466784
972837816,56,91,-1.641205,6.017751
972843428,56,91,-1.0933567,5.466784
972849036,56,91,-1.641205,6.017751
972854648,56,91,-1.0933567,5.466784
972860256,56,91,-1.641205,6.017751
972865868,56,91,-1.0933567,5.466784
972871476,56,91,-1.0941367,5.470683
972877088,56,91,-1.6400352,6.013462
972882696,56,91,-1.0941367,6.017751
972888308,56,91,-1.0933567,6.013462
972893916,56,91,-1.0941367,5.470683
972899528,56,91,-1.6400352,6.013462
972905136,56,91,-1.0941367,6.017751
972910748,56,91,-1.0933567,5.466784
972916356,56,91,-1.641205,6.017751
972921968,56,91,-1.0933567,5.466784
972927576,56,91,-1.0941367,6.017751
972933188,56,91,-1.6400352,6.013462
972938796,56,91,-1.0941367,5.470683
972944408,56,91,-1.0933567,6.013462
972950016,56,91,-1.641205,5.470683
972955628,56,91,-1.0933567,6.013462
972961236,56,91,-1.0941367,5.470683
972966848,56,91,-1.0933567,6.013462
972972456,56,91,-1.641205,6.017751
972978068,56,91,-1.0933567,5.466784
972983676,56,91,-1.0941367,6.56482
972989296,56,91,-1.6377007,6.004902
972994896,56,91,-1.0956997,6.026348
973000508,56,91,-1.0933567,6.013462
973006116,56,91,-1.641205,6.017751
973011728,56,91,-1.0933567,6.013462
973017336,56,91,-1.0941367,6.017751
973022960,56,91,-1.6365358,5.455119
973028556,56,91,-1.0964829,5.4824147
973034168,56,91,-1.0933567,6.013462
973039776,56,91,-1.0941367,5.470683
973045388,56,91,-1.6400352,5.466784
973050996,56,91,-1.0941367,6.017751
973056608,56,91,-1.0933567,5.466784
973062216,56,91,-1.641205,6.017751
973067828,56,91,-1.0933567,6.013462
973073436,56,91,-1.0941367,6.017751
973079048,56,91,-1.0933567,6.013462
973084656,56,91,-1.0941367,6.017751
973090280,56,91,-1.6365358,5.455119
973095876,56,91,-1.0964829,6.030656
973101496,56,91,-1.0918005,6.004902
973107096,56,91,-1.0956997,5.4784985
973112708,56,91,-1.6400352,6.013462
973118316,56,91,-1.0941367,6.017751
973123928,56,91,-1.0933567,4.9201055
973129536,56,91,-1.0941367,5.470683
973135148,56,91,-1.6400352,6.013462
973140756,56,91,-1.0941367,4.9236145
973146368,56,91,-1.0933567,4.9201055
973151984,56,91,-1.638867,5.46289
973157588,56,91,-1.0949175,4.9271293
973163196,56,91,-1.0941367,5.470683
973168808,56,91,-1.6400352,5.466784
973174416,56,91,-1.0941367,5.470683
973180028,56,91,-1.0933567,5.466784
973185636,56,91,-1.641205,6.017751
973191248,56,91,-1.0933567,6.013462
973196868,56,91,-1.0918005,6.004902
973202468,56,91,-1.0956997,5.4784985
973208076,56,91,-1.641205,6.017751
973213688,56,91,-1.0933567,6.013462
973219296,56,91,-1.0941367,6.017751
973224908,56,91,-1.0933567,6.013462
973230516,56,91,-1.641205,5.470683
973236128,56,91,-1.0933567,6.013462
973241748,56,91,-1.6377007,6.004902
973247348,56,91,-1.0956997,5.4784985
973252956,56,91,-1.0941367,6.017751
973258568,56,91,-1.6400352,5.466784
973264176,56,91,-1.0941367,6.017751
973269788,56,91,-1.0933567,5.466784
973275396,56,91,-1.641205,6.017751
973281008,56,91,-1.0933567,5.466784
973286616,56,91,-1.0941367,6.017751
973292228,56,91,-1.0933567,6.013462
973297836,56,91,-1.641205,6.017751
973303448,56,91,-1.0933567,5.466784
973309056,56,91,-1.0941367,6.017751
973314668,56,91,-1.0933567,6.013462
973320276,56,91,-1.0941367,5.470683
973325888,56,91,-1.6400352,6.013462
973331496,56,91,-1.0941367,6.017751
973337108,56,91,-1.6400352,6.013462
973342716,56,91,-1.0941367,5.470683
973348328,56,91,-1.0933567,6.013462
973353936,56,91,-1.641205,6.017751
973359548,56,91,-1.0933567,6.013462
973365156,56,91,-1.641205,5.470683
973370768,56,91,-1.0933567,6.013462
973376376,56,91,-1.641205,6.017751
973381988,56,91,-1.0933567,5.466784
973387596,56,91,-1.641205,6.017751
973393208,56,91,-1.0933567,5.466784
973398816,56,91,-1.0941367,6.017751
973404428,56,91,-1.6400352,6.013462
973410036,56,91,-1.0941367,5.470683
973415648,56,91,-1.0933567,6.013462
973421256,56,91,-1.641205,6.017751
973426868,56,91,-1.0933567,5.466784
973432476,56,91,-1.0941367,6.017751
973438088,56,91,-1.0933567,5.466784
973443696,56,91,-1.641205,5.470683
973449308,56,91,-1.0933567,6.013462
973454916,56,91,-1.641205,5.470683
973460528,56,91,-1.0933567,6.013462
973466136,56,91,-1.641205,6.017751
973471752,56,91,-1.638867,6.009179
973477356,56,91,-1.0949175,5.474588
973482968,56,91,-1.0933567,6.013462
973488576,56,91,-1.641205,6.017751
973494188,56,91,-1.0933567,6.013462
973499796,56,91,-1.641205,6.017751
973505408,56,91,-1.0933567,5.466784
973511016,56,91,-1.0941367,6.017751
973516628,56,91,-1.6400352,6.013462
973522236,56,91,-1.0941367,6.017751
973527848,56,91,-1.0933567,5.466784
973533456,56,91,-1.641205,6.017751
973539068,56,91,-1.0933567,5.466784
973544676,56,91,-1.0941367,6.017751
973550288,56,91,-1.0933567,6.013462
973555896,56,91,-1.641205,5.470683
973561508,56,91,-1.6400352,6.013462
973567116,56,91,-1.0941367,6.017751
973572728,56,91,-1.6400352,5.466784
973578336,56,91,-1.641205,6.017751
973583948,56,91,-1.6400352,6.013462
973589556,56,91,-1.0941367,6.017751
973595168,56,91,-1.0933567,6.013462
973600784,56,91,-1.638867,6.009179
973606388,56,91,-1.0949175,6.022047
973611996,56,91,-1.0941367,6.017751
973617616,56,91,-1.0918005,6.004902
973623216,56,91,-1.0956997,5.4784985
973628836,56,91,-1.0918005,6.5508027
973634436,56,91,-1.6435494,5.4784985
973640048,56,91,-1.0933567,6.013462
973645656,56,91,-1.0941367,6.017751
973651268,56,91,-1.0933567,6.013462
973656876,56,91,-1.641205,6.017751
973662488,56,91,-1.0933567,6.013462
973668096,56,91,-1.0941367,5.470683
973673708,56,91,-1.6400352,6.013462
973679316,56,91,-1.0941367,5.470683
973684928,56,91,-1.0933567,6.013462
973690536,56,91,-1.0941367,5.470683
973696148,56,91,-1.0933567,6.013462
973701756,56,91,-1.641205,5.470683
973707368,56,91,-1.0933567,5.466784
973712976,56,91,-1.0941367,5.470683
973718588,56,91,-1.6400352,6.013462
973724196,56,91,-1.0941367,6.017751
973729812,56,91,-1.092578,6.009179
973735420,56,91,-1.0941367,6.017751
973741028,56,91,-1.641205,5.470683
973746636,56,91,-1.0941367,6.017751
973752248,56,91,-1.0933567,5.466784
973757856,56,91,-1.0941367,3.8294783
973763468,56,91,-1.0933567,5.466784
973769076,56,91,-1.0941367,6.017751
973774688,56,91,-1.0933567,5.466784
973780296,56,91,-1.641205,6.017751
973785908,56,91,-1.0933567,6.013462
973791516,56,91,-1.0941367,6.017751
973797128,56,91,-1.6400352,6.013462
973802736,56,91,-1.0941367,6.017751
973808348,56,91,-1.0933567,5.466784
973813956,56,91,-1.641205,6.017751
973819568,56,91,-1.0933567,6.013462
973825176,56,91,-1.0941367,6.017751
973830788,56,91,-1.0933567,6.013462
973836396,56,91,-1.0941367,6.017751
973842008,56,91,-1.6400352,6.013462
973847616,56,91,-1.0941367,5.470683
973853228,56,91,-1.0933567,6.013462
973858836,56,91,-1.0941367,6.017751
973864448,56,91,-1.0933567,5.466784
973870056,56,126,-1.641205,6.017751
973875668,56,126,-1.0933567,5.466784
973881276,56,126,-1.0941367,6.017751
973886888,56,126,-1.0933567,5.466784
973892496,56,126,-1.641205,6.017751
973898108,56,126,-1.0933567,5.466784
973903716,56,126,-1.0941367,6.017751
973909328,56,126,-1.0933567,5.466784
973914936,56,126,-1.641205,6.017751
973920548,56,126,-1.0933567,5.466784
973926156,56,126,-1.0941367,6.017751
973931768,56,126,-1.0933567,6.013462
973937376,56,126,-1.641205,5.470683
973942988,56,126,-1.0933567,6.013462
973948596,56,126,-1.641205,6.017751
973954208,56,126,-1.0933567,6.013462
973959816,56,126,-1.641205,6.017751
973965428,56,126,-1.0933567,6.013462
973971036,56,126,-1.641205,5.470683
973976648,56,126,-1.6400352,6.013462
973982256,56,126,-1.0941367,5.470683
973987876,56,126,-1.6377007,6.004902
973993476,56,126,-1.6435494,5.4784985
973999088,56,126,-1.6400352,5.466784
974004696,56,126,-1.0941367,5.470683
974010308,56,126,-2.1867135,6.013462
974015916,56,126,-1.641205,5.470683
974021528,56,126,-1.0933567,5.466784
974027136,56,126,-1.0941367,5.470683
974032748,56,126,-1.6400352,6.013462
974038356,56,126,-1.641205,5.470683
974043968,56,126,-1.6400352,5.466784
974049576,56,126,-1.641205,5.470683
974055188,56,126,-2.1867135,5.466784
974060796,56,126,-1.641205,5.470683
974066408,56,126,-1.6400352,5.466784
974072024,56,126,-2.185156,6.009179
974077628,56,126,-1.6423764,5.474588
974083236,56,126,-1.641205,5.470683
974088848,56,126,-1.6400352,6.013462
974094456,56,126,-2.1882734,5.470683
974100068,56,126,-2.1867135,5.466784
974105676,56,126,-1.641205,5.470683
974111288,56,126,-1.6400352,4.9201055
974116900,56,126,-2.1867135,5.466784
974122508,56,126,-1.641205,4.9236145
974128116,56,126,-1.641205,4.9236145
974133740,56,126,-2.1820476,4.9096074
974139336,56,126,-1.6447242,5.4824147
974144948,56,126,-1.6400352,4.9201055
974150556,56,126,-1.641205,5.470683
974156168,56,126,-3.8267486,4.9201055
974161788,56,126,-4.9131017,5.459002
974167388,56,126,-3.287099,5.4784985
974172996,56,126,-1.641205,5.470683
974178608,56,126,-1.6400352,5.466784
974184216,56,126,-2.1882734,5.470683
974189828,56,126,-1.6400352,4.9201055
974195436,56,126,-2.1882734,4.9236145
974201048,56,126,-2.1867135,4.9201055
974206656,56,126,-1.641205,4.9236145
974212268,56,126,-2.1867135,5.466784
974217876,56,126,-1.641205,5.470683
974223488,56,126,-2.1867135,4.373427
974229096,56,126,-1.641205,4.376547
974234712,56,126,-2.185156,5.46289
974240316,56,126,-2.189835,4.37967
974245928,56,126,-2.1867135,4.373427
974251536,56,126,-2.1882734,3.8294783
974257148,56,126,-1.6400352,4.9201055
974262756,56,126,-2.1882734,4.376547
974268368,56,126,-2.1867135,4.373427
974273976,56,126,-2.1882734,4.9236145
974279588,56,126,-2.1867135,4.9201055
974285196,56,126,-1.641205,4.376547
974290808,56,126,-1.6400352,4.9201055
974296416,56,126,-1.641205,4.9236145
974302028,56,126,-1.6400352,4.9201055
974307636,56,126,-2.1882734,4.9236145
974313248,56,126,-1.6400352,4.9201055
974318856,56,126,-1.641205,4.9236145
974324476,56,126,-1.6377007,4.9131017
974330076,56,126,-1.6435494,4.3827987
974335688,56,126,-2.1867135,4.9201055
974341296,56,126,-2.1882734,4.9236145
974346908,56,126,-2.1867135,4.9201055
974352516,56,126,-2.1882734,4.9236145
974358128,56,126,-2.1867135,4.9201055
974363736,56,126,-2.1882734,4.9236145
974369348,56,126,-2.1867135,5.466784
974374956,56,126,-2.1882734,4.376547
974380568,56,126,-2.1867135,4.9201055
974386184,56,126,-2.185156,4.916601
974391788,56,126,-2.189835,4.37967
974397396,56,126,-2.1882734,4.9236145
974403008,56,126,-2.1867135,4.373427
974408616,56,126,-2.1882734,4.9236145
974414228,56,126,-2.1867135,4.9201055
974419836,56,126,-2.1882734,4.9236145
974425448,56,126,-2.1867135,4.9201055
974431056,56,126,-2.1882734,4.9236145
974436668,56,126,-2.1867135,4.9201055
974442276,56,126,-2.1882734,4.9236145
974447888,56,126,-2.1867135,4.9201055
974453496,56,126,-2.1882734,4.9236145
974459108,56,126,-2.733392,4.9201055
974464716,56,126,-2.1882734,4.9236145
974470328,56,126,-2.1867135,4.9201055
974475948,56,126,-2.183601,4.9131017
974481548,56,126,-2.7392492,4.3827987
974487156,56,126,-2.1882734,4.9236145
974492768,56,126,-2.1867135,4.9201055
974498376,56,126,-2.1882734,4.9236145
974503988,56,126,-2.1867135,4.373427
974509596,56,126,-2.1882734,4.9236145
974515212,56,126,-2.731445,4.916601
974520816,56,126,-2.189835,4.9271293
974526428,56,126,-2.1867135,4.373427
974532036,56,126,-2.1882734,5.470683
974537648,56,126,-2.1867135,4.9201055
974543268,56,126,-2.183601,4.9131017
974548868,56,126,-2.1913993,4.3827987
974554476,56,126,-2.1882734,4.9236145
974560088,56,126,-2.733392,4.9201055
974565696,56,126,-2.1882734,4.9236145
974571308,56,126,-1.6400352,4.9201055
974576928,56,126,-2.729501,4.9131017
974582528,56,126,-2.1913993,4.930649
974588136,56,126,-2.1882734,4.9236145
974593748,56,126,-2.1867135,4.9201055
974599368,56,126,-2.729501,4.9131017
974604976,56,126,-2.1882734,4.9236145
974610576,56,126,-2.1913993,4.3827987
974616188,56,126,-2.1867135,5.466784
974621796,56,126,-2.7353415,4.9236145
974627408,56,126,-2.1867135,4.9201055
974633016,56,126,-2.1882734,4.9236145
974638628,56,126,-2.1867135,4.9201055
974644244,56,126,-2.185156,4.916601
974649848,56,126,-2.189835,4.9271293
974655456,56,126,-2.1882734,4.9236145
974661068,56,126,-2.1867135,4.9201055
