Time,forward,right,left_speed,right_speed
959452356,56,56,-2.1882734,4.9236145
Time,forward,right,left_speed,right_speed
959457972,56,56,-2.185156,4.916601
Time,forward,right,left_speed,right_speed
959463576,56,56,-2.189835,3.8322115
Time,forward,right,left_speed,right_speed
959469188,56,56,-2.1867135,2.1867135
Time,forward,right,left_speed,right_speed
959474796,56,56,-2.7353415,4.9236145
Time,forward,right,left_speed,right_speed
959480408,56,56,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959486016,56,56,-2.1882734,4.376547
Time,forward,right,left_speed,right_speed
959491628,56,56,-2.1867135,5.466784
Time,forward,right,left_speed,right_speed
959497236,56,56,-2.1882734,4.9236145
Time,forward,right,left_speed,right_speed
959502848,56,56,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959508456,56,56,-2.1882734,4.9236145
Time,forward,right,left_speed,right_speed
959514068,56,56,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959519676,56,56,-2.7353415,4.9236145
Time,forward,right,left_speed,right_speed
959525288,56,56,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959530908,174,174,-2.183601,4.9131017
Time,forward,right,left_speed,right_speed
959536508,174,174,-1.6435494,4.930649
Time,forward,right,left_speed,right_speed
959542116,174,174,-2.1882734,4.9236145
Time,forward,right,left_speed,right_speed
959547728,174,174,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959553336,174,174,-2.1882734,4.9236145
Time,forward,right,left_speed,right_speed
959558948,174,174,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959564556,174,174,-2.1882734,4.9236145
Time,forward,right,left_speed,right_speed
959570168,174,174,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959575776,174,174,-2.1882734,4.9236145
Time,forward,right,left_speed,right_speed
959581388,174,174,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959586996,174,174,-2.1882734,4.376547
Time,forward,right,left_speed,right_speed
959592608,174,174,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959598216,174,174,-2.7353415,4.376547
Time,forward,right,left_speed,right_speed
959603828,174,174,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959609436,174,174,-2.1882734,4.9236145
Time,forward,right,left_speed,right_speed
959615048,174,174,-2.1867135,4.373427
Time,forward,right,left_speed,right_speed
959620656,174,174,-2.1882734,4.9236145
Time,forward,right,left_speed,right_speed
959626268,174,174,-2.1867135,4.9201055
Time,forward,right,left_speed,right_speed
959631876,174,174,-2.1882734,4.9236145
Time,forward,right,left_speed,right_speed
959637488,174,174,-2.1867135,4.373427
Time,forward,right,left_speed,right_speed
959643096,174,174,-2.1882734,4.376547
Time,forward,right,left_speed,right_speed
959648708,174,174,-2.1867135,3.8267486
Time,forward,right,left_speed,right_speed
959654316,174,174,-2.1882734,4.376547
Time,forward,right,left_speed,right_speed
959659928,174,174,-2.1867135,4.373427
Time,forward,right,left_speed,right_speed
959665536,174,174,-2.1882734,3.8294783
Time,forward,right,left_speed,right_speed
959671148,174,174,-2.1867135,4.373427
Time,forward,right,left_speed,right_speed
959676756,174,174,-1.641205,4.376547
Time,forward,right,left_speed,right_speed
959682368,174,174,-2.1867135,3.8267486
Time,forward,right,left_speed,right_speed
959687976,174,174,-2.1882734,4.376547
Time,forward,right,left_speed,right_speed
959693588,174,174,-2.1867135,3.8267486
Time,forward,right,left_speed,right_speed
959699196,174,174,-2.7353415,4.376547
Time,forward,right,left_speed,right_speed
959704808,174,174,-2.1867135,3.8267486
Time,forward,right,left_speed,right_speed
959710416,174,174,-2.1882734,3.8294783
Time,forward,right,left_speed,right_speed
959716028,174,174,-2.1867135,3.8267486
Time,forward,right,left_speed,right_speed
959721636,174,174,-2.1882734,3.8294783
Time,forward,right,left_speed,right_speed
959727252,174,174,-2.185156,4.370312
Time,forward,right,left_speed,right_speed
959732856,174,174,-1.6423764,3.8322115
Time,forward,right,left_speed,right_speed
959738468,174,174,-2.1867135,3.8267486
Time,forward,right,left_speed,right_speed
959744076,174,174,-2.1882734,3.28241
Time,forward,right,left_speed,right_speed
959749696,174,174,-2.183601,3.8213015
Time,forward,right,left_speed,right_speed
959755296,174,174,-1.6435494,3.834949
Time,forward,right,left_speed,right_speed
959760908,174,174,-2.1867135,3.8267486
Time,forward,right,left_speed,right_speed
959766516,174,174,-1.641205,3.28241
Time,forward,right,left_speed,right_speed
959772128,174,174,-2.1867135,3.2800703
Time,forward,right,left_speed,right_speed
959777736,174,174,-1.641205,3.8294783
Time,forward,right,left_speed,right_speed
959783348,174,174,-2.1867135,3.2800703
Time,forward,right,left_speed,right_speed
959788956,174,174,-1.641205,3.28241
Time,forward,right,left_speed,right_speed
959794568,174,174,-1.6400352,3.8267486
Time,forward,right,left_speed,right_speed
959800176,174,174,-2.1882734,3.28241
Time,forward,right,left_speed,right_speed
959805788,174,174,-2.1867135,3.2800703
Time,forward,right,left_speed,right_speed
959811396,174,174,-2.1882734,3.28241
Time,forward,right,left_speed,right_speed
959817008,174,174,-1.6400352,3.2800703
Time,forward,right,left_speed,right_speed
959822616,174,174,-2.1882734,3.28241
Time,forward,right,left_speed,right_speed
959828228,174,174,-2.1867135,3.2800703
Time,forward,right,left_speed,right_speed
959833836,174,174,-2.1882734,2.7353415
Time,forward,right,left_speed,right_speed
959839448,174,174,-1.6400352,3.2800703
Time,forward,right,left_speed,right_speed
959845056,174,174,-2.1882734,3.28241
Time,forward,right,left_speed,right_speed
959850668,174,174,-2.1867135,2.733392
Time,forward,right,left_speed,right_speed
959856276,174,174,-1.641205,2.7353415
Time,forward,right,left_speed,right_speed
959861888,174,174,-2.1867135,3.2800703
Time,forward,right,left_speed,right_speed
959867496,174,174,-1.641205,2.7353415
Time,forward,right,left_speed,right_speed
959873108,174,174,-2.1867135,3.2800703
Time,forward,right,left_speed,right_speed
959878716,174,174,-1.641205,2.7353415
Time,forward,right,left_speed,right_speed
959884328,174,174,-1.6400352,2.733392
Time,forward,right,left_speed,right_speed
959889936,174,174,-1.641205,2.7353415
Time,forward,right,left_speed,right_speed
959895548,174,174,-2.733392,3.2800703
Time,forward,right,left_speed,right_speed
959901156,174,174,-2.1882734,2.7353415
Time,forward,right,left_speed,right_speed
959906768,174,174,-2.1867135,2.733392
Time,forward,right,left_speed,right_speed
959912376,174,174,-1.641205,2.7353415
Time,forward,right,left_speed,right_speed
959917992,174,174,-2.185156,2.731445
Time,forward,right,left_speed,right_speed
959923596,174,174,-2.189835,2.737294
Time,forward,right,left_speed,right_speed
959929208,174,174,-2.1867135,2.733392
Time,forward,right,left_speed,right_speed
959934816,174,174,-1.641205,2.7353415
Time,forward,right,left_speed,right_speed
959940428,174,174,-2.1867135,2.733392
Time,forward,right,left_speed,right_speed
959946036,174,174,-2.1882734,2.1882734
Time,forward,right,left_speed,right_speed
959951648,174,174,-1.6400352,2.733392
Time,forward,right,left_speed,right_speed
959957256,174,174,-2.1882734,2.1882734
Time,forward,right,left_speed,right_speed
959962868,174,174,-2.1867135,2.733392
Time,forward,right,left_speed,right_speed
959968476,174,174,-1.641205,2.7353415
Time,forward,right,left_speed,right_speed
959974088,174,174,-2.1867135,2.1867135
Time,forward,right,left_speed,right_speed
959979696,174,174,-1.641205,2.1882734
Time,forward,right,left_speed,right_speed
959985308,174,174,-2.1867135,2.1867135
Time,forward,right,left_speed,right_speed
959990916,174,174,-1.641205,2.1882734
Time,forward,right,left_speed,right_speed
959996528,174,174,-2.1867135,2.1867135
Time,forward,right,left_speed,right_speed
960002136,174,174,-2.1882734,2.1882734
Time,forward,right,left_speed,right_speed
960007748,174,174,-1.6400352,2.1867135
Time,forward,right,left_speed,right_speed
960013356,174,174,-2.1882734,2.1882734
Time,forward,right,left_speed,right_speed
960018968,174,174,-1.6400352,2.1867135
Time,forward,right,left_speed,right_speed
960024584,174,174,-2.185156,1.638867
Time,forward,right,left_speed,right_speed
960030188,174,174,-1.6423764,2.189835
Time,forward,right,left_speed,right_speed
960035796,174,174,-2.1882734,1.641205
Time,forward,right,left_speed,right_speed
960041408,174,174,-1.6400352,2.1867135
Time,forward,right,left_speed,right_speed
960047016,174,174,-2.1882734,1.641205
Time,forward,right,left_speed,right_speed
960052628,174,174,-1.6400352,1.6400352
Time,forward,right,left_speed,right_speed
960058236,174,174,-1.641205,2.1882734
Time,forward,right,left_speed,right_speed
960063848,174,174,-2.1867135,1.6400352
Time,forward,right,left_speed,right_speed
960069456,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960075068,174,174,-2.1867135,2.1867135
Time,forward,right,left_speed,right_speed
960080676,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960086288,174,174,-2.733392,2.1867135
Time,forward,right,left_speed,right_speed
960091896,174,174,-2.7353415,1.641205
Time,forward,right,left_speed,right_speed
960097508,174,174,-2.733392,2.1867135
Time,forward,right,left_speed,right_speed
960103116,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960108728,174,174,-2.1867135,1.6400352
Time,forward,right,left_speed,right_speed
960114336,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960119948,174,174,-2.1867135,1.6400352
Time,forward,right,left_speed,right_speed
960125556,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960131168,174,174,-2.1867135,1.6400352
Time,forward,right,left_speed,right_speed
960136776,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960142388,174,174,-1.6400352,1.6400352
Time,forward,right,left_speed,right_speed
960147996,174,174,-1.0941367,1.641205
Time,forward,right,left_speed,right_speed
960153612,174,174,-1.638867,1.638867
Time,forward,right,left_speed,right_speed
960159216,174,174,-1.6423764,1.6423764
Time,forward,right,left_speed,right_speed
960164828,174,174,-1.6400352,1.6400352
Time,forward,right,left_speed,right_speed
960170436,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960176048,174,174,-1.6400352,1.6400352
Time,forward,right,left_speed,right_speed
960181656,174,174,-1.641205,1.0941367
Time,forward,right,left_speed,right_speed
960187268,174,174,-1.0933567,1.6400352
Time,forward,right,left_speed,right_speed
960192876,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960198488,174,174,-1.6400352,1.0933567
Time,forward,right,left_speed,right_speed
960204096,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960209708,174,174,-1.6400352,1.0933567
Time,forward,right,left_speed,right_speed
960215316,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960220928,174,174,-1.6400352,1.6400352
Time,forward,right,left_speed,right_speed
960226536,174,174,-1.641205,1.0941367
Time,forward,right,left_speed,right_speed
960232148,174,174,-1.6400352,1.6400352
Time,forward,right,left_speed,right_speed
960237756,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960243368,174,174,-1.0933567,1.6400352
Time,forward,right,left_speed,right_speed
960248976,174,174,-1.641205,1.0941367
Time,forward,right,left_speed,right_speed
960254588,174,174,-1.6400352,1.6400352
Time,forward,right,left_speed,right_speed
960260196,174,174,-1.641205,1.0941367
Time,forward,right,left_speed,right_speed
960265808,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960271416,174,174,-1.641205,1.641205
Time,forward,right,left_speed,right_speed
960277028,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960282644,174,174,-1.638867,1.638867
Time,forward,right,left_speed,right_speed
960288248,174,174,-1.0949175,1.0949175
Time,forward,right,left_speed,right_speed
960293856,174,174,-1.641205,1.0941367
Time,forward,right,left_speed,right_speed
960299468,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960305076,174,174,-1.0941367,1.641205
Time,forward,right,left_speed,right_speed
960310688,174,174,-1.6400352,1.0933567
Time,forward,right,left_speed,right_speed
960316296,174,174,-1.0941367,1.0941367
Time,forward,right,left_speed,right_speed
960321908,174,174,-1.0933567,1.6400352
Time,forward,right,left_speed,right_speed
960327516,174,174,-1.641205,1.0941367
Time,forward,right,left_speed,right_speed
960333128,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960338736,174,174,-1.0941367,1.0941367
Time,forward,right,left_speed,right_speed
960344348,174,174,-1.6400352,1.0933567
Time,forward,right,left_speed,right_speed
960349956,174,174,-1.0941367,1.641205
Time,forward,right,left_speed,right_speed
960355568,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960361176,174,174,-1.641205,0.54706836
Time,forward,right,left_speed,right_speed
960366788,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960372396,174,174,-1.0941367,1.0941367
Time,forward,right,left_speed,right_speed
960378008,174,174,-1.6400352,1.0933567
Time,forward,right,left_speed,right_speed
960383616,174,174,-1.0941367,0.54706836
Time,forward,right,left_speed,right_speed
960389228,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960394836,174,174,-1.0941367,1.0941367
Time,forward,right,left_speed,right_speed
960400448,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960406056,174,174,-1.0941367,0.54706836
Time,forward,right,left_speed,right_speed
960411668,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960417276,174,174,-1.0941367,1.0941367
Time,forward,right,left_speed,right_speed
960422888,174,174,-1.0933567,0.54667836
Time,forward,right,left_speed,right_speed
960428496,174,174,-1.0941367,0.54706836
Time,forward,right,left_speed,right_speed
960434108,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960439716,174,174,-1.0941367,0.54706836
Time,forward,right,left_speed,right_speed
960445328,174,174,-0.54667836,1.0933567
Time,forward,right,left_speed,right_speed
960450936,174,174,-1.0941367,1.0941367
Time,forward,right,left_speed,right_speed
960456548,174,174,-1.0933567,0.54667836
Time,forward,right,left_speed,right_speed
960462156,174,174,-1.0941367,1.0941367
Time,forward,right,left_speed,right_speed
960467768,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960473376,174,174,-1.0941367,1.0941367
Time,forward,right,left_speed,right_speed
960478988,174,174,-1.0933567,0.54667836
Time,forward,right,left_speed,right_speed
960484596,174,174,-1.0941367,0.54706836
Time,forward,right,left_speed,right_speed
960490208,174,174,-0.54667836,1.0933567
Time,forward,right,left_speed,right_speed
960495816,174,174,-1.0941367,0.54706836
Time,forward,right,left_speed,right_speed
960501428,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960507036,174,174,-1.0941367,0.54706836
Time,forward,right,left_speed,right_speed
960512648,174,174,-1.0933567,1.0933567
Time,forward,right,left_speed,right_speed
960518256,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960523868,174,174,-1.0933567,0.54667836
Time,forward,right,left_speed,right_speed
960529476,174,174,-1.0941367,0.54706836
Time,forward,right,left_speed,right_speed
960535088,174,174,-1.0933567,0.54667836
Time,forward,right,left_speed,right_speed
960540696,174,174,-0.54706836,1.0941367
Time,forward,right,left_speed,right_speed
960546308,174,174,-1.0933567,0.54667836
Time,forward,right,left_speed,right_speed
960551916,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960557528,174,174,-1.0933567,0.54667836
Time,forward,right,left_speed,right_speed
960563136,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960568756,174,174,-1.0918005,1.0918005
Time,forward,right,left_speed,right_speed
960574356,174,174,-1.0956997,0.54784983
Time,forward,right,left_speed,right_speed
960579968,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960585576,174,174,-1.0941367,0.54706836
Time,forward,right,left_speed,right_speed
960591188,174,174,-0.54667836,1.0933567
Time,forward,right,left_speed,right_speed
960596796,174,174,-1.0941367,0.54706836
Time,forward,right,left_speed,right_speed
960602408,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960608016,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960613628,174,174,-1.0933567,0.54667836
Time,forward,right,left_speed,right_speed
960619236,174,174,-0.54706836,1.0941367
Time,forward,right,left_speed,right_speed
960624848,174,174,-1.0933567,0
Time,forward,right,left_speed,right_speed
960630456,174,174,-0.54706836,1.0941367
Time,forward,right,left_speed,right_speed
960636068,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960641676,174,174,-1.0941367,0
Time,forward,right,left_speed,right_speed
960647288,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960652896,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960658508,174,174,-1.0933567,0.54667836
Time,forward,right,left_speed,right_speed
960664116,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960669728,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960675336,174,174,-1.0941367,0
Time,forward,right,left_speed,right_speed
960680948,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960686556,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960692168,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960697776,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960703388,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960708996,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960714608,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960720216,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960725828,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960731436,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960737048,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960742656,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960748268,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960753876,174,174,0,0.54706836
Time,forward,right,left_speed,right_speed
960759488,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960765096,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960770708,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960776316,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960781928,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960787536,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960793148,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960798756,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960804368,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960809976,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960815588,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960821196,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960826808,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960832416,174,174,0,0
Time,forward,right,left_speed,right_speed
960838028,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960843636,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960849248,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960854856,174,174,-0.54706836,0.54706836
Time,forward,right,left_speed,right_speed
960860468,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960866076,174,174,0,0
Time,forward,right,left_speed,right_speed
960871688,174,174,-0.54667836,0.54667836
Time,forward,right,left_speed,right_speed
960877296,174,174,0,0
Time,forward,right,left_speed,right_speed
960882908,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960888516,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960894128,174,174,0,0
Time,forward,right,left_speed,right_speed
960899736,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960905348,174,174,0,0.54667836
Time,forward,right,left_speed,right_speed
960910956,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960916568,174,174,0,0
Time,forward,right,left_speed,right_speed
960922176,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960927788,174,174,0,0
Time,forward,right,left_speed,right_speed
960933396,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960939012,174,174,0,0.546289
Time,forward,right,left_speed,right_speed
960944616,174,174,0,0
Time,forward,right,left_speed,right_speed
960950228,174,174,0,0
Time,forward,right,left_speed,right_speed
960955836,174,174,-0.54706836,0
Time,forward,right,left_speed,right_speed
960961448,174,174,0,0
Time,forward,right,left_speed,right_speed
960967056,174,174,0,0
Time,forward,right,left_speed,right_speed
960972668,174,174,0,0
Time,forward,right,left_speed,right_speed
960978276,174,174,0,0
Time,forward,right,left_speed,right_speed
960983888,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
960989496,174,174,0,0
Time,forward,right,left_speed,right_speed
960995108,174,174,0,0.54667836
Time,forward,right,left_speed,right_speed
961000716,174,174,0,0
Time,forward,right,left_speed,right_speed
961006328,174,174,0,0
Time,forward,right,left_speed,right_speed
961011936,174,174,0,0
Time,forward,right,left_speed,right_speed
961017548,174,174,0,0
Time,forward,right,left_speed,right_speed
961023156,174,174,0,0
Time,forward,right,left_speed,right_speed
961028768,174,174,0,0
Time,forward,right,left_speed,right_speed
961034376,174,174,0,0
Time,forward,right,left_speed,right_speed
961039988,174,174,-0.54667836,0
Time,forward,right,left_speed,right_speed
961045596,174,174,0,0
Time,forward,right,left_speed,right_speed
961051208,174,174,0,0
Time,forward,right,left_speed,right_speed
961056816,174,174,0,0
Time,forward,right,left_speed,right_speed
961062428,174,174,0,0
Time,forward,right,left_speed,right_speed
961068044,174,174,0,0
Time,forward,right,left_speed,right_speed
961073648,174,174,0,0
Time,forward,right,left_speed,right_speed
961079256,174,174,0,0
Time,forward,right,left_speed,right_speed
961084868,174,174,0,0
Time,forward,right,left_speed,right_speed
961090476,174,174,0,0
Time,forward,right,left_speed,right_speed
961096088,174,174,0,0
Time,forward,right,left_speed,right_speed
961101696,174,174,0,0
Time,forward,right,left_speed,right_speed
961107308,174,174,0,0
Time,forward,right,left_speed,right_speed
961112916,174,174,0,0
Time,forward,right,left_speed,right_speed
961118528,174,174,0,0
Time,forward,right,left_speed,right_speed
961124136,174,174,0,0
Time,forward,right,left_speed,right_speed
961129748,174,174,0,0
Time,forward,right,left_speed,right_speed
961135356,174,174,0,0
Time,forward,right,left_speed,right_speed
961140968,174,174,0,0
Time,forward,right,left_speed,right_speed
961146576,174,174,0,0
Time,forward,right,left_speed,right_speed
961152188,174,174,0,0
Time,forward,right,left_speed,right_speed
961157796,174,174,0,0
Time,forward,right,left_speed,right_speed
961163408,174,174,0,0
Time,forward,right,left_speed,right_speed
961169016,174,174,0,0
Time,forward,right,left_speed,right_speed
961174628,174,174,0,0
Time,forward,right,left_speed,right_speed
961180236,174,174,0,0
Time,forward,right,left_speed,right_speed
961185848,174,174,0,0
Time,forward,right,left_speed,right_speed
961191456,174,174,0,0
Time,forward,right,left_speed,right_speed
961197072,174,174,0,0
Time,forward,right,left_speed,right_speed
961202676,174,174,0,0
Time,forward,right,left_speed,right_speed
961208288,174,174,0,0
Time,forward,right,left_speed,right_speed
961213896,174,174,0,0
Time,forward,right,left_speed,right_speed
961219508,174,174,0,0
Time,forward,right,left_speed,right_speed
961225116,174,174,0,0
Time,forward,right,left_speed,right_speed
961230728,174,174,0,0
Time,forward,right,left_speed,right_speed
961236336,174,174,0,0
Time,forward,right,left_speed,right_speed
961241948,174,174,0,0
Time,forward,right,left_speed,right_speed
961247556,174,174,0,0
Time,forward,right,left_speed,right_speed
961253168,174,174,0,0
Time,forward,right,left_speed,right_speed
961258776,174,174,0,0
Time,forward,right,left_speed,right_speed
961264388,174,174,0,0
Time,forward,right,left_speed,right_speed
961269996,174,174,0,0
Time,forward,right,left_speed,right_speed
961275608,174,174,0,0
Time,forward,right,left_speed,right_speed
961281216,174,174,0,0
Time,forward,right,left_speed,right_speed
961286828,174,174,0,0
Time,forward,right,left_speed,right_speed
961292436,174,174,0,0
Time,forward,right,left_speed,right_speed
961298048,174,174,0,0
Time,forward,right,left_speed,right_speed
961303656,174,174,0,0
Time,forward,right,left_speed,right_speed
961309268,174,174,0,0
Time,forward,right,left_speed,right_speed
961314876,174,174,0,0
Time,forward,right,left_speed,right_speed
961320488,174,174,0,0
Time,forward,right,left_speed,right_speed
961326100,174,174,0,0
Time,forward,right,left_speed,right_speed
961331708,174,174,0,0
Time,forward,right,left_speed,right_speed
961337316,174,174,0,0
Time,forward,right,left_speed,right_speed
961342928,174,174,0,0
Time,forward,right,left_speed,right_speed
961348536,174,174,0,0
Time,forward,right,left_speed,right_speed
961354148,174,174,0,0
Time,forward,right,left_speed,right_speed
961359756,174,174,0,0
Time,forward,right,left_speed,right_speed
961365368,174,174,0,0
Time,forward,right,left_speed,right_speed
961370976,174,174,0,0
Time,forward,right,left_speed,right_speed
961376588,174,174,0,0
Time,forward,right,left_speed,right_speed
961382196,174,174,0,0
Time,forward,right,left_speed,right_speed
961387808,174,174,0,0
Time,forward,right,left_speed,right_speed
961393416,174,174,0,0
Time,forward,right,left_speed,right_speed
961399028,174,174,0,0
Time,forward,right,left_speed,right_speed
961404636,174,174,0,0
Time,forward,right,left_speed,right_speed
961410248,174,174,0,0
Time,forward,right,left_speed,right_speed
961415856,174,174,0,0
Time,forward,right,left_speed,right_speed
961421468,174,174,0,0
Time,forward,right,left_speed,right_speed
961427076,174,174,0,0
Time,forward,right,left_speed,right_speed
961432688,174,174,0,0
Time,forward,right,left_speed,right_speed
961438296,174,174,0,0
Time,forward,right,left_speed,right_speed
961443908,174,174,0,0
Time,forward,right,left_speed,right_speed
961449516,174,174,0,0
Time,forward,right,left_speed,right_speed
961455128,174,174,0,0
Time,forward,right,left_speed,right_speed
961460736,174,174,0,0
Time,forward,right,left_speed,right_speed
961466348,174,174,0,0
Time,forward,right,left_speed,right_speed
